Total_Loss	Data_Loss	Mass_Loss
6.385468691587448120e-02	2.312977332621812820e-03	6.153828278183937073e-02
6.358558684587478638e-02	3.568781539797782898e-03	6.001505255699157715e-02
1.275267004966735840e-01	7.834173738956451416e-02	4.918496683239936829e-02
5.760759860277175903e-02	2.590135438367724419e-03	5.501403659582138062e-02
7.148455083370208740e-02	5.743504501879215240e-03	6.573754549026489258e-02
5.325309932231903076e-02	3.084933152422308922e-03	5.016458779573440552e-02
8.574153482913970947e-02	3.249160572886466980e-02	5.324992537498474121e-02
8.744418621063232422e-02	3.181122988462448120e-02	5.563295632600784302e-02
6.145775690674781799e-02	3.662160132080316544e-03	5.779111757874488831e-02
5.654761567711830139e-02	3.567101899534463882e-03	5.297637358307838440e-02
1.202790290117263794e-01	6.759321689605712891e-02	5.268581584095954895e-02
4.065254330635070801e-02	5.142653826624155045e-03	3.550988808274269104e-02
3.619187325239181519e-02	4.572421312332153320e-03	3.161945194005966187e-02
3.599154949188232422e-02	4.510848782956600189e-03	3.148069977760314941e-02
3.385723009705543518e-02	4.181719850748777390e-03	2.967551164329051971e-02
3.478524833917617798e-02	3.932313062250614166e-03	3.085293620824813843e-02
2.995795756578445435e-02	3.701762063428759575e-03	2.625619620084762573e-02
3.527885675430297852e-02	4.432678222656250000e-03	3.084617853164672852e-02
3.073472157120704651e-02	3.714969614520668983e-03	2.701975032687187195e-02
3.738691285252571106e-02	4.721491131931543350e-03	3.266542032361030579e-02
3.193943575024604797e-02	3.964844159781932831e-03	2.797459252178668976e-02
3.258130326867103577e-02	3.817387158051133156e-03	2.876391634345054626e-02
3.202740475535392761e-02	3.980978392064571381e-03	2.804642543196678162e-02
3.077566809952259064e-02	3.651528386399149895e-03	2.712414041161537170e-02
