Total_Loss	Data_Loss	Mass_Loss
6.385468691587448120e-02	2.312977332621812820e-03	6.153828278183937073e-02
5.824147164821624756e-02	2.940174890682101250e-03	5.529975891113281250e-02
3.615500032901763916e-02	7.829338312149047852e-03	2.832566015422344208e-02
5.416884645819664001e-02	2.156111877411603928e-03	5.200960114598274231e-02
6.571713089942932129e-02	4.366801586002111435e-03	6.134741008281707764e-02
4.818365350365638733e-02	2.686223946511745453e-03	4.549443721771240234e-02
1.825043186545372009e-02	4.564465023577213287e-03	1.368596684187650681e-02
1.815715432167053223e-02	4.487662576138973236e-03	1.366949081420898438e-02
4.735718294978141785e-02	2.357554621994495392e-03	4.499663785099983215e-02
5.021819844841957092e-02	2.816242398694157600e-03	4.739867895841598511e-02
2.681457251310348511e-02	7.054493762552738190e-03	1.976007781922817230e-02
3.157417755573987961e-03	2.647707005962729454e-04	2.892646938562393188e-03
2.571936929598450661e-03	2.183923934353515506e-04	2.353544579818844795e-03
2.662843558937311172e-03	2.221533941337838769e-04	2.440690062940120697e-03
2.604415407404303551e-03	2.112660295097157359e-04	2.393149305135011673e-03
2.663117833435535431e-03	2.761755313258618116e-04	2.386942273005843163e-03
2.017570426687598228e-03	1.651864586165174842e-04	1.852384069934487343e-03
2.518099267035722733e-03	2.157071867259219289e-04	2.302392153069376945e-03
2.181772142648696899e-03	1.807685621315613389e-04	2.001003595069050789e-03
2.811838872730731964e-03	2.351123839616775513e-04	2.576726488769054413e-03
2.342567546293139458e-03	1.911863364512100816e-04	2.151381224393844604e-03
2.303780289366841316e-03	1.902705553220584989e-04	2.113509690389037132e-03
2.380798105150461197e-03	1.960136287380009890e-04	2.184784505516290665e-03
2.160722855478525162e-03	1.814262504922226071e-04	1.979296561330556870e-03
