Total_Loss	Data_Loss	Mass_Loss
1.422085952758789062e+01	1.009000492095947266e+01	4.121030807495117188e+00
8.630231857299804688e+00	6.196478366851806641e+00	2.429602861404418945e+00
5.225566387176513672e+00	3.843879938125610352e+00	1.381679058074951172e+00
2.298752593994140625e+01	1.648481750488281250e+01	6.486605644226074219e+00
1.218780612945556641e+01	8.816255569458007812e+00	3.365246534347534180e+00
2.732600975036621094e+01	1.977080154418945312e+01	7.536108016967773438e+00
2.924624633789062500e+01	9.410027503967285156e+00	1.983621978759765625e+01
2.677993965148925781e+01	7.364965915679931641e+00	1.941495895385742188e+01
3.341628646850585938e+01	2.427768707275390625e+01	9.115183830261230469e+00
1.463508701324462891e+01	1.102314949035644531e+01	3.604295492172241211e+00
1.219363975524902344e+01	5.842788696289062500e+00	6.350850105285644531e+00
3.671678543090820312e+00	6.510393619537353516e-01	3.020639181137084961e+00
3.290969848632812500e+00	5.094146728515625000e-01	2.781553745269775391e+00
3.163631200790405273e+00	4.552604556083679199e-01	2.708370685577392578e+00
3.139029979705810547e+00	4.578161835670471191e-01	2.681213855743408203e+00
2.797906875610351562e+00	2.959672510623931885e-01	2.501929044723510742e+00
2.765838861465454102e+00	2.570970356464385986e-01	2.508720636367797852e+00
3.129416942596435547e+00	4.656194448471069336e-01	2.663789510726928711e+00
2.965385675430297852e+00	3.517659604549407959e-01	2.613619565963745117e+00
3.490516662597656250e+00	5.588124394416809082e-01	2.931663990020751953e+00
2.879984140396118164e+00	3.552652895450592041e-01	2.524717807769775391e+00
2.857038736343383789e+00	3.022050559520721436e-01	2.554829120635986328e+00
3.147151231765747070e+00	4.386785924434661865e-01	2.708472728729248047e+00
2.881253004074096680e+00	3.708171248435974121e-01	2.510435581207275391e+00
