Total_Loss	Data_Loss	Mass_Loss
6.385468691587448120e-02	2.312977332621812820e-03	6.153828278183937073e-02
5.824147164821624756e-02	2.940174890682101250e-03	5.529975891113281250e-02
4.271255433559417725e-02	1.220686268061399460e-02	3.050569258630275726e-02
5.416884645819664001e-02	2.156111877411603928e-03	5.200960114598274231e-02
6.571713089942932129e-02	4.366801586002111435e-03	6.134741008281707764e-02
4.818365350365638733e-02	2.686223946511745453e-03	4.549443721771240234e-02
2.292695641517639160e-02	6.326448637992143631e-03	1.660050824284553528e-02
2.299802936613559723e-02	6.257243920117616653e-03	1.674078591167926788e-02
4.735718294978141785e-02	2.357554621994495392e-03	4.499663785099983215e-02
5.021819844841957092e-02	2.816242398694157600e-03	4.739867895841598511e-02
3.362584486603736877e-02	1.121992524713277817e-02	2.240592055022716522e-02
4.848164971917867661e-03	4.342253378126770258e-04	4.413939546793699265e-03
4.022866021841764450e-03	3.680734371300786734e-04	3.654792672023177147e-03
4.123512189835309982e-03	3.714716294780373573e-04	3.752040443941950798e-03
4.027722403407096863e-03	3.450846415944397449e-04	3.682637587189674377e-03
4.092586692422628403e-03	4.118395445402711630e-04	3.680747002363204956e-03
3.205424407497048378e-03	2.866578288376331329e-04	2.918766578659415245e-03
3.953318577259778976e-03	3.568016982171684504e-04	3.596517024561762810e-03
3.433160018175840378e-03	3.075404092669487000e-04	3.125619608908891678e-03
4.331131931394338608e-03	3.890031366609036922e-04	3.942128736525774002e-03
3.662502858787775040e-03	3.218666242901235819e-04	3.340636147186160088e-03
3.627330297604203224e-03	3.222358936909586191e-04	3.305094316601753235e-03
3.717039711773395538e-03	3.293092013336718082e-04	3.387730568647384644e-03
3.423428628593683243e-03	3.041200689040124416e-04	3.119308501482009888e-03
