Total_Loss	Data_Loss	Mass_Loss
6.385468691587448120e-02	2.312977332621812820e-03	6.153828278183937073e-02
5.824147164821624756e-02	2.940174890682101250e-03	5.529975891113281250e-02
2.807119488716125488e-02	3.367627738043665886e-03	2.470356784760951996e-02
5.416884645819664001e-02	2.156111877411603928e-03	5.200960114598274231e-02
6.571713089942932129e-02	4.366801586002111435e-03	6.134741008281707764e-02
4.818365350365638733e-02	2.686223946511745453e-03	4.549443721771240234e-02
7.371468469500541687e-03	8.569563506171107292e-04	6.514512002468109131e-03
6.911547388881444931e-03	8.474415517412126064e-04	6.064105778932571411e-03
4.735718294978141785e-02	2.357554621994495392e-03	4.499663785099983215e-02
5.021819844841957092e-02	2.816242398694157600e-03	4.739867895841598511e-02
1.492206379771232605e-02	2.753345761448144913e-03	1.216871757060289383e-02
3.546499065123498440e-04	3.050558734685182571e-05	3.241443191654980183e-04
2.686782681848853827e-04	2.436400609440170228e-05	2.443142584525048733e-04
2.853917831089347601e-04	2.575240432634018362e-05	2.596393751446157694e-04
2.716908929869532585e-04	2.410631714155897498e-05	2.475845685694366693e-04
2.641033497639000416e-04	3.489219670882448554e-05	2.292111457791179419e-04
1.691192446742206812e-04	1.600116956979036331e-05	1.531180751044303179e-04
2.575586258899420500e-04	2.306175156263634562e-05	2.344968670513480902e-04
2.060187980532646179e-04	1.915242137329187244e-05	1.868663821369409561e-04
3.074212290812283754e-04	2.796470107568893582e-05	2.794565225485712290e-04
2.365154796279966831e-04	2.097473588946741074e-05	2.155407419195398688e-04
2.111808862537145615e-04	1.747106216498650610e-05	1.937098277267068624e-04
2.368070709053426981e-04	2.249970202683471143e-05	2.143073652405291796e-04
2.031248295679688454e-04	1.962259739229921252e-05	1.835022267187014222e-04
