8.045691680908203125e+01	1.271996917724609375e+02	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	8.014987182617187500e+01	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	8.165343475341796875e+01	1.698944330215454102e+00	3.833917081356048584e-01	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	7.458627969026565552e-02	2.124141603708267212e-01	0.000000000000000000e+00	0.000000000000000000e+00	2.329225540161132812e+00	0.000000000000000000e+00	0.000000000000000000e+00	3.072503895964473486e-04	0.000000000000000000e+00	3.407641947269439697e-01	1.068919003009796143e-01	3.436235487461090088e-01	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	2.509030103683471680e-01	3.689237833023071289e+00	0.000000000000000000e+00	0.000000000000000000e+00	5.790418013930320740e-03	2.095610052347183228e-01	0.000000000000000000e+00	8.630152046680450439e-02	5.830291286110877991e-02	2.631893157958984375e-01	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	1.582109481096267700e-01	0.000000000000000000e+00	1.817167736589908600e-03	0.000000000000000000e+00	1.034133453369140625e+02	0.000000000000000000e+00	4.208118057250976562e+01	9.853634238243103027e-02	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	9.485789388418197632e-02	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	2.235142290592193604e-01	0.000000000000000000e+00	8.157018572092056274e-02	0.000000000000000000e+00	8.756983280181884766e-01	4.259250760078430176e-01	0.000000000000000000e+00	1.055141165852546692e-02	5.733841061592102051e-01	0.000000000000000000e+00	0.000000000000000000e+00	1.096648424863815308e-01	2.492026214599609375e+02	3.073344826698303223e-01	0.000000000000000000e+00	0.000000000000000000e+00	1.276295394897460938e+02	2.226329594850540161e-01	0.000000000000000000e+00	4.274378204345703125e+01	1.700826138257980347e-01	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	3.085095435380935669e-02	0.000000000000000000e+00	5.968192964792251587e-02	0.000000000000000000e+00	2.143968362361192703e-03	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	4.336846542358398438e+01	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	5.308740213513374329e-02	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	1.646500895731151104e-03	1.155140757560729980e+00	0.000000000000000000e+00	0.000000000000000000e+00	6.218037381768226624e-02	5.282829329371452332e-02	0.000000000000000000e+00	1.873487830162048340e-01	0.000000000000000000e+00	0.000000000000000000e+00	3.233119845390319824e-02	0.000000000000000000e+00	5.070791579782962799e-03	0.000000000000000000e+00	3.170287907123565674e-01	0.000000000000000000e+00	4.191522672772407532e-02	0.000000000000000000e+00	0.000000000000000000e+00	7.107463479042053223e-02	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	6.648756265640258789e-01	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	3.986372053623199463e-02	0.000000000000000000e+00	2.352741956710815430e-01	1.604746431112289429e-01	0.000000000000000000e+00	0.000000000000000000e+00	1.741840541362762451e-01	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	5.333658004802508219e-19	0.000000000000000000e+00	3.115032427012920380e-02	0.000000000000000000e+00	1.744660139083862305e-01	1.875125020742416382e-01	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	5.150225758552551270e-02	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	4.279883578419685364e-03	0.000000000000000000e+00	0.000000000000000000e+00	1.043104678392410278e-01	0.000000000000000000e+00	6.104858592152595520e-03	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	1.843136548995971680e-01	7.737325131893157959e-02	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	3.386104106903076172e-02	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	2.793904207646846771e-02	2.945548854768276215e-02	0.000000000000000000e+00	1.672300547361373901e-01	0.000000000000000000e+00	1.128949973866884474e-21	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	1.341764831542968750e+02	0.000000000000000000e+00	1.780033670365810394e-02	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	1.293096618652343750e+02	0.000000000000000000e+00	0.000000000000000000e+00	1.247599639892578125e+02	0.000000000000000000e+00	0.000000000000000000e+00	2.360595017671585083e-02	8.914548158645629883e-02	4.189082607626914978e-02	0.000000000000000000e+00	3.762682189941406250e+02	0.000000000000000000e+00	0.000000000000000000e+00	6.170044541358947754e-01	8.921818137168884277e-01	0.000000000000000000e+00	2.829273033142089844e+01	0.000000000000000000e+00	0.000000000000000000e+00	4.485335946083068848e-02	8.885882794857025146e-02	0.000000000000000000e+00	0.000000000000000000e+00	9.660118073225021362e-02	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	2.602574415504932404e-02	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	1.462480664253234863e+00	1.691020965576171875e+00	0.000000000000000000e+00	0.000000000000000000e+00	1.606714874505996704e-01	1.972853392362594604e-01	3.280542492866516113e-01	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	1.906787045300006866e-02	8.360591888427734375e+00	4.519162750244140625e+01	0.000000000000000000e+00	1.558752804994583130e-01	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	2.512469940185546875e+02	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	3.852089345455169678e-01	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	1.748315407894551754e-03	0.000000000000000000e+00	2.509701690673828125e+02	0.000000000000000000e+00	1.251623077392578125e+02	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	4.277620613574981689e-01	0.000000000000000000e+00	2.211291939020156860e-01	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	1.954322010278701782e-01	3.300851881504058838e-01	0.000000000000000000e+00	8.976462483406066895e-02	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	1.502431929111480713e-01	0.000000000000000000e+00	0.000000000000000000e+00	3.256432712078094482e-03	0.000000000000000000e+00	2.524478733539581299e-02	0.000000000000000000e+00	1.643583178520202637e-02	0.000000000000000000e+00	0.000000000000000000e+00	1.841467916965484619e-01	5.496265888214111328e-01	0.000000000000000000e+00	5.016592407226562500e+02	0.000000000000000000e+00	0.000000000000000000e+00	1.355359256267547607e-01	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	4.288039356470108032e-02	0.000000000000000000e+00	0.000000000000000000e+00	1.001472839355468750e+03	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	8.115673065185546875e-02	2.462953142821788788e-02	0.000000000000000000e+00	3.964061975479125977e+00	2.837500953674316406e+01	1.231282501220703125e+02	0.000000000000000000e+00	3.011409565806388855e-02	6.925482749938964844e-01	2.183425612747669220e-02	0.000000000000000000e+00	4.760486185550689697e-01	7.561893463134765625e-01	2.671437859535217285e-01	8.663036346435546875e+01	2.665614843368530273e+00	3.332520425319671631e-01	0.000000000000000000e+00	0.000000000000000000e+00	7.855983078479766846e-02	4.151169676333665848e-03	0.000000000000000000e+00	1.891730546951293945e+00	2.874795533716678619e-02	0.000000000000000000e+00	2.074003070592880249e-01	0.000000000000000000e+00	1.659213155508041382e-01	2.789908349514007568e-01	1.233348026871681213e-01	4.477235078811645508e-01	1.622890867292881012e-02	7.511819601058959961e-01	0.000000000000000000e+00	0.000000000000000000e+00	5.683077499270439148e-02	0.000000000000000000e+00	0.000000000000000000e+00	6.299757957458496094e-01	6.078501343727111816e-01	1.841571778059005737e-01	0.000000000000000000e+00	0.000000000000000000e+00	5.237195640802383423e-02	0.000000000000000000e+00	1.812677979469299316e-01	0.000000000000000000e+00	0.000000000000000000e+00	2.496724395751953125e+02	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	1.298926621675491333e-01	1.406140476465225220e-01	0.000000000000000000e+00	1.686337441205978394e-01	9.762738831341266632e-03	7.629881799221038818e-02	5.200587511062622070e-01	0.000000000000000000e+00	1.331558674573898315e-01	9.374391287565231323e-03	0.000000000000000000e+00	1.436630785465240479e-01	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	1.223351478576660156e+00	4.016936779022216797e+00	0.000000000000000000e+00	0.000000000000000000e+00	8.756857299804687500e+01	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	5.237195268273353577e-02	1.532646715641021729e-01	0.000000000000000000e+00	0.000000000000000000e+00	2.379814349114894867e-02	4.425788116455078125e+01	5.200587511062622070e-01	0.000000000000000000e+00	6.613443791866302490e-02	2.671437859535217285e-01	0.000000000000000000e+00	6.044175028800964355e-01	5.200587511062622070e-01	0.000000000000000000e+00	0.000000000000000000e+00	2.041617408394813538e-02	2.919387258589267731e-02	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	5.200587511062622070e-01	5.200587511062622070e-01	0.000000000000000000e+00	1.181900501251220703e-01	0.000000000000000000e+00	2.671437859535217285e-01	1.403863281011581421e-01	0.000000000000000000e+00	4.719816148281097412e-01	5.929142236709594727e-02	0.000000000000000000e+00	3.080690465867519379e-02	1.317368149757385254e-01	1.370553821325302124e-01	3.734087347984313965e-01	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	1.394631266593933105e-01	1.909775882959365845e-01	7.823410034179687500e-01	0.000000000000000000e+00	5.670087337493896484e-01	0.000000000000000000e+00	1.772401481866836548e-01	0.000000000000000000e+00	0.000000000000000000e+00	9.646106511354446411e-02	1.561418548226356506e-02	1.935355551540851593e-02	1.037460938096046448e-01	6.061043143272399902e-01	0.000000000000000000e+00	2.751323161646723747e-03	0.000000000000000000e+00	8.441925048828125000e-01	2.004075422883033752e-02	0.000000000000000000e+00	1.399865094572305679e-02	0.000000000000000000e+00	4.733938276767730713e-01	6.582966446876525879e-01	0.000000000000000000e+00	0.000000000000000000e+00	2.792133092880249023e-01	1.810844689607620239e-01	4.407123625278472900e-01	3.555091321468353271e-01	8.694043755531311035e-02	0.000000000000000000e+00	5.761612057685852051e-01	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	1.349467926025390625e+02	0.000000000000000000e+00	1.269081886857748032e-02	7.050802931189537048e-03	1.352046616375446320e-02	1.665187999606132507e-02	1.678341254591941833e-02	1.366962492465972900e-01	2.564081549644470215e-02	1.347208917140960693e-01	1.322438418865203857e-01	2.769955620169639587e-02	1.887503080070018768e-02	1.333770435303449631e-02	1.409615855664014816e-02	5.285009369254112244e-02	2.785221487283706665e-02	1.779712736606597900e-03	0.000000000000000000e+00	0.000000000000000000e+00	1.311595001220703125e+02	1.233159484863281250e+02	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	1.547872275114059448e-02	1.261043190956115723e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	2.943222045898437500e+01	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	2.263730049133300781e+00	1.607969045639038086e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	1.603947520256042480e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	1.856116414070129395e+00	0.000000000000000000e+00	0.000000000000000000e+00	2.654295042157173157e-02	0.000000000000000000e+00	1.266766071319580078e+00	5.847481918334960938e+01	0.000000000000000000e+00	4.016380310058593750e-01	0.000000000000000000e+00	1.040033149719238281e+01	7.195848226547241211e-01	5.873691558837890625e+01	1.717431843280792236e-01	2.143938690423965454e-01	4.366094991564750671e-02	1.679919473826885223e-02	2.736695110797882080e-02	0.000000000000000000e+00	5.237334594130516052e-02	2.483203634619712830e-02	0.000000000000000000e+00	1.374792903661727905e-01	4.188083112239837646e-02	1.029275774955749512e+00	0.000000000000000000e+00	0.000000000000000000e+00	6.869555711746215820e-01	3.481533825397491455e-01	3.376139700412750244e-02	0.000000000000000000e+00	0.000000000000000000e+00	1.060626585967838764e-03	0.000000000000000000e+00	1.184666529297828674e-02	6.855176761746406555e-03	2.355191111564636230e-01	5.758614093065261841e-02	0.000000000000000000e+00	1.895043998956680298e-01	1.088434308767318726e-01	0.000000000000000000e+00	2.563820034265518188e-02	0.000000000000000000e+00	2.072540856897830963e-02	0.000000000000000000e+00	2.230690326541662216e-03	0.000000000000000000e+00	0.000000000000000000e+00	4.591953754425048828e-01	0.000000000000000000e+00	1.506123691797256470e-01	2.020048618316650391e+00	5.753673911094665527e-01	0.000000000000000000e+00	1.344746828079223633e+00	1.631709933280944824e-01	0.000000000000000000e+00	1.116204857826232910e+00	4.246124625205993652e-01	6.469538807868957520e-01	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	1.341823425292968750e+02	0.000000000000000000e+00	1.000004577636718750e+03	1.293133239746093750e+02	0.000000000000000000e+00	0.000000000000000000e+00
