Total_Loss	Data_Loss	Mass_Loss
2.291669882833957672e-02	2.775613218545913696e-03	2.013742364943027496e-02
1.666057109832763672e-02	1.509148860350251198e-03	1.514863967895507812e-02
6.003357097506523132e-02	2.330322191119194031e-02	3.673034906387329102e-02
3.511168807744979858e-02	4.831817932426929474e-03	3.027513064444065094e-02
2.291846647858619690e-02	3.265345236286520958e-03	1.964969374239444733e-02
3.198592737317085266e-02	3.862275974825024605e-03	2.811917476356029510e-02
3.637769222259521484e-01	1.009485349059104919e-01	2.628283798694610596e-01
3.660225272178649902e-01	9.140867739915847778e-02	2.746138572692871094e-01
4.347527027130126953e-02	6.055159494280815125e-03	3.741491958498954773e-02
2.558203972876071930e-02	3.829703433439135551e-03	2.174844220280647278e-02
2.394776046276092529e-01	9.295453876256942749e-02	1.465230733156204224e-01
7.399375736713409424e-02	9.233714081346988678e-03	6.476004421710968018e-02
7.153397053480148315e-02	9.324899874627590179e-03	6.220906972885131836e-02
6.849637627601623535e-02	8.725810796022415161e-03	5.977056175470352173e-02
6.795857846736907959e-02	8.854849264025688171e-03	5.910372734069824219e-02
7.118374854326248169e-02	1.006882265210151672e-02	6.111492589116096497e-02
6.451702117919921875e-02	9.107576683163642883e-03	5.540944263339042664e-02
7.033966481685638428e-02	9.913926012814044952e-03	6.042573973536491394e-02
6.558898091316223145e-02	8.698342368006706238e-03	5.689063668251037598e-02
7.206209003925323486e-02	9.042311459779739380e-03	6.301978230476379395e-02
6.608270853757858276e-02	8.872608654201030731e-03	5.721009895205497742e-02
6.995257735252380371e-02	9.984665550291538239e-03	5.996791273355484009e-02
6.584702432155609131e-02	8.580481633543968201e-03	5.726654455065727234e-02
6.259030848741531372e-02	8.939931169152259827e-03	5.365037918090820312e-02
