Total_Loss	Data_Loss	Mass_Loss
6.043816357851028442e-02	7.721680216491222382e-03	5.270800739526748657e-02
4.141197353601455688e-02	5.568441469222307205e-03	3.583833947777748108e-02
1.270869374275207520e-01	5.201430246233940125e-02	7.507263869047164917e-02
1.002359688282012939e-01	1.345419697463512421e-02	8.676775544881820679e-02
5.127724632620811462e-02	8.376230485737323761e-03	4.289505630731582642e-02
1.058250814676284790e-01	1.378899067640304565e-02	9.202083200216293335e-02
7.832731008529663086e-01	1.091587394475936890e-01	6.741143465042114258e-01
7.963135838508605957e-01	9.788516908884048462e-02	6.984283924102783203e-01
1.176801323890686035e-01	1.637766882777214050e-02	1.012867242097854614e-01
5.888141319155693054e-02	9.887061081826686859e-03	4.898669570684432983e-02
4.629470407962799072e-01	1.912269890308380127e-01	2.717200517654418945e-01
1.271735578775405884e-01	1.596924848854541779e-02	1.112043038010597229e-01
1.223589777946472168e-01	1.629928871989250183e-02	1.060596928000450134e-01
1.184789761900901794e-01	1.505397260189056396e-02	1.034250035881996155e-01
1.175822615623474121e-01	1.542787067592144012e-02	1.021543890237808228e-01
1.183301061391830444e-01	1.696817763149738312e-02	1.013619303703308105e-01
1.092786043882369995e-01	1.554310135543346405e-02	9.373550117015838623e-02
1.206506192684173584e-01	1.724905334413051605e-02	1.034015640616416931e-01
1.117615029215812683e-01	1.492996420711278915e-02	9.683153778314590454e-02
1.258101761341094971e-01	1.560318470001220703e-02	1.102069988846778870e-01
1.133450791239738464e-01	1.537476293742656708e-02	9.797031432390213013e-02
1.157392710447311401e-01	1.645978353917598724e-02	9.927948564291000366e-02
1.132131814956665039e-01	1.487218402326107025e-02	9.834099560976028442e-02
1.084720119833946228e-01	1.544636953622102737e-02	9.302563965320587158e-02
