Total_Loss	Data_Loss	Mass_Loss
1.049545109272003174e-01	1.275339256972074509e-02	9.218586236238479614e-02
7.065206766128540039e-02	9.782031178474426270e-03	6.086096912622451782e-02
1.689567267894744873e-01	6.952367722988128662e-02	9.943304955959320068e-02
1.846528649330139160e-01	2.215975150465965271e-02	1.624573320150375366e-01
7.967754453420639038e-02	1.216569636017084122e-02	6.750240921974182129e-02
2.007021903991699219e-01	2.331383526325225830e-02	1.773472875356674194e-01
1.160581588745117188e+00	1.149488687515258789e-01	1.045632719993591309e+00
1.182119488716125488e+00	1.017711684107780457e-01	1.080348372459411621e+00
2.107528895139694214e-01	2.636761218309402466e-02	1.843444705009460449e-01
9.431685507297515869e-02	1.492283120751380920e-02	7.938075810670852661e-02
6.118908524513244629e-01	2.544202208518981934e-01	3.574706017971038818e-01
1.662359535694122314e-01	2.062205784022808075e-02	1.456138938665390015e-01
1.600727140903472900e-01	2.106035687029361725e-02	1.390123516321182251e-01
1.554510891437530518e-01	1.950033567845821381e-02	1.359507590532302856e-01
1.540296673774719238e-01	1.983081363141536713e-02	1.341988593339920044e-01
1.532546877861022949e-01	2.153353020548820496e-02	1.317211538553237915e-01
1.425923556089401245e-01	1.940237358212471008e-02	1.231899857521057129e-01
1.576386988162994385e-01	2.206612378358840942e-02	1.355725675821304321e-01
1.463157534599304199e-01	1.921899057924747467e-02	1.270967572927474976e-01
1.650317460298538208e-01	2.018018439412117004e-02	1.448515653610229492e-01
1.484171152114868164e-01	1.986582018435001373e-02	1.285512894392013550e-01
1.496793627738952637e-01	2.048088610172271729e-02	1.291984766721725464e-01
1.485144197940826416e-01	1.901018992066383362e-02	1.295042335987091064e-01
1.429850757122039795e-01	1.976729743182659149e-02	1.232177764177322388e-01
