Total_Loss	Data_Loss	Mass_Loss
9.106172248721122742e-03	6.221593357622623444e-04	8.481685072183609009e-03
9.528904221951961517e-03	5.000770324841141701e-04	9.026912972331047058e-03
1.123292930424213409e-02	2.805071650072932243e-03	8.427857421338558197e-03
1.046224124729633331e-02	8.803670061752200127e-04	9.579483419656753540e-03
1.103966124355792999e-02	9.323580306954681873e-04	1.010509766638278961e-02
1.104222424328327179e-02	8.717262535355985165e-04	1.016810722649097443e-02
7.957398891448974609e-02	1.812269538640975952e-02	6.145129725337028503e-02
7.974254339933395386e-02	1.835289038717746735e-02	6.138965487480163574e-02
1.277381926774978638e-02	1.102067995816469193e-03	1.166923251003026962e-02
1.072723884135484695e-02	9.709070436656475067e-04	9.753941558301448822e-03
4.226518049836158752e-02	1.197483111172914505e-02	3.029034845530986786e-02
2.042514830827713013e-02	2.293265890330076218e-03	1.813188195228576660e-02
2.033360302448272705e-02	2.452498534694314003e-03	1.788110472261905670e-02
1.882154121994972229e-02	2.356199314817786217e-03	1.646534167230129242e-02
1.844561286270618439e-02	2.201269147917628288e-03	1.624434441328048706e-02
2.132806368172168732e-02	2.812284976243972778e-03	1.851577870547771454e-02
1.904538273811340332e-02	2.442919649183750153e-03	1.660246402025222778e-02
1.947610266506671906e-02	2.470229519531130791e-03	1.700587384402751923e-02
1.846854761242866516e-02	2.224398078396916389e-03	1.624414883553981781e-02
1.928228884935379028e-02	2.359377918764948845e-03	1.692291162908077240e-02
1.869941316545009613e-02	2.274808706715703011e-03	1.642460376024246216e-02
2.145261876285076141e-02	2.940439153462648392e-03	1.851218007504940033e-02
1.837477833032608032e-02	2.186301862820982933e-03	1.618847623467445374e-02
1.747681386768817902e-02	2.178448718041181564e-03	1.529836561530828476e-02
