Total_Loss	Data_Loss	Mass_Loss
2.564085721969604492e-01	2.556145191192626953e-02	2.307925671339035034e-01
1.639199554920196533e-01	2.131815068423748016e-02	1.425751000642776489e-01
2.679182589054107666e-01	1.050825491547584534e-01	1.628357172012329102e-01
4.822149276733398438e-01	4.652417451143264771e-02	4.355709552764892578e-01
1.743295937776565552e-01	2.210531197488307953e-02	1.522020101547241211e-01
5.348239541053771973e-01	5.245570093393325806e-02	4.822299480438232422e-01
2.097952604293823242e+00	1.303297728300094604e-01	1.967622756958007812e+00
2.138806104660034180e+00	1.122502759099006653e-01	2.026555776596069336e+00
5.442149043083190918e-01	5.320012196898460388e-02	4.908803105354309082e-01
2.140467315912246704e-01	2.694302983582019806e-02	1.870602518320083618e-01
9.129362106323242188e-01	3.408592641353607178e-01	5.720769166946411133e-01
2.738505005836486816e-01	3.078527376055717468e-02	2.430652230978012085e-01
2.642907500267028809e-01	3.058423101902008057e-02	2.337065041065216064e-01
2.588269412517547607e-01	2.863187342882156372e-02	2.301950752735137939e-01
2.556297779083251953e-01	2.885030768811702728e-02	2.267794609069824219e-01
2.514632046222686768e-01	3.075984492897987366e-02	2.207033634185791016e-01
2.386770993471145630e-01	2.584448829293251038e-02	2.128326147794723511e-01
2.597725689411163330e-01	3.130169957876205444e-02	2.284708768129348755e-01
2.441998124122619629e-01	2.755120396614074707e-02	2.166486084461212158e-01
2.723145782947540283e-01	2.985110692679882050e-02	2.424634695053100586e-01
2.470848858356475830e-01	2.876718156039714813e-02	2.183177024126052856e-01
2.462936192750930786e-01	2.746013738214969635e-02	2.188334763050079346e-01
2.481849491596221924e-01	2.762984670698642731e-02	2.205550968647003174e-01
2.407972812652587891e-01	2.824810892343521118e-02	2.125491648912429810e-01
