Total_Loss	Data_Loss	Mass_Loss
9.520497918128967285e-02	1.174477767199277878e-02	8.344649523496627808e-02
6.432808190584182739e-02	8.893280290067195892e-03	5.542645603418350220e-02
1.611376702785491943e-01	6.614923477172851562e-02	9.498842805624008179e-02
1.654209643602371216e-01	2.000829577445983887e-02	1.453818231821060181e-01
7.362485677003860474e-02	1.141986437141895294e-02	6.219629198312759399e-02
1.792545765638351440e-01	2.112126350402832031e-02	1.580975353717803955e-01
1.083462715148925781e+00	1.138039827346801758e-01	9.696587920188903809e-01
1.102954030036926270e+00	1.009227111935615540e-01	1.002031326293945312e+00
1.900676935911178589e-01	2.415697649121284485e-02	1.658751815557479858e-01
8.679465204477310181e-02	1.404331903904676437e-02	7.273951172828674316e-02
5.827879309654235840e-01	2.423052489757537842e-01	3.404826819896697998e-01
1.583689451217651367e-01	1.969601772725582123e-02	1.386729329824447632e-01
1.524832844734191895e-01	2.014732360839843750e-02	1.323359608650207520e-01
1.479847133159637451e-01	1.865650713443756104e-02	1.293282061815261841e-01
1.466949135065078735e-01	1.896291784942150116e-02	1.277319937944412231e-01
1.461701691150665283e-01	2.064970321953296661e-02	1.255204677581787109e-01
1.358422338962554932e-01	1.874917373061180115e-02	1.170930638909339905e-01
1.501525789499282837e-01	2.115337364375591278e-02	1.289992034435272217e-01
1.392700523138046265e-01	1.839506253600120544e-02	1.208749935030937195e-01
1.571576595306396484e-01	1.931507699191570282e-02	1.378425806760787964e-01
1.413106620311737061e-01	1.899912208318710327e-02	1.223115473985671997e-01
1.428132504224777222e-01	1.977393962442874908e-02	1.230393052101135254e-01
1.413790881633758545e-01	1.821148023009300232e-02	1.231676116585731506e-01
1.359810382127761841e-01	1.895355805754661560e-02	1.170274838805198669e-01
