Total_Loss	Data_Loss	Mass_Loss
9.106172248721122742e-03	6.221593357622623444e-04	8.481685072183609009e-03
9.528904221951961517e-03	5.000770324841141701e-04	9.026912972331047058e-03
1.123292930424213409e-02	2.805071650072932243e-03	8.427857421338558197e-03
1.046224124729633331e-02	8.803670061752200127e-04	9.579483419656753540e-03
1.103966124355792999e-02	9.323580306954681873e-04	1.010509766638278961e-02
1.104222424328327179e-02	8.717262535355985165e-04	1.016810722649097443e-02
4.834551364183425903e-02	9.124458767473697662e-03	3.922105580568313599e-02
4.820896685123443604e-02	9.255522862076759338e-03	3.895344585180282593e-02
1.277381926774978638e-02	1.102067995816469193e-03	1.166923251003026962e-02
1.072723884135484695e-02	9.709070436656475067e-04	9.753941558301448822e-03
2.156314440071582794e-02	4.663603380322456360e-03	1.689954102039337158e-02
1.340850628912448883e-02	1.401094021275639534e-03	1.200741250067949295e-02
1.327383238822221756e-02	1.514585921540856361e-03	1.175924669951200485e-02
1.223824638873338699e-02	1.493507414124906063e-03	1.074473932385444641e-02
1.194274052977561951e-02	1.344417454674839973e-03	1.059832330793142319e-02
1.415591500699520111e-02	1.729006529785692692e-03	1.242690812796354294e-02
1.252850610762834549e-02	1.498389290645718575e-03	1.103011704981327057e-02
1.256639603525400162e-02	1.469841459766030312e-03	1.109655480831861496e-02
1.198559533804655075e-02	1.385759795084595680e-03	1.059983577579259872e-02
1.251021958887577057e-02	1.476999488659203053e-03	1.103322021663188934e-02
1.214759051799774170e-02	1.423870562575757504e-03	1.072372030466794968e-02
1.416030712425708771e-02	1.739284954965114594e-03	1.242102216929197311e-02
1.189395226538181305e-02	1.360811060294508934e-03	1.053314097225666046e-02
1.134787127375602722e-02	1.323950127698481083e-03	1.002392079681158066e-02
