Total_Loss	Data_Loss	Mass_Loss
9.106172248721122742e-03	6.221593357622623444e-04	8.481685072183609009e-03
9.528904221951961517e-03	5.000770324841141701e-04	9.026912972331047058e-03
1.123292930424213409e-02	2.805071650072932243e-03	8.427857421338558197e-03
1.046224124729633331e-02	8.803670061752200127e-04	9.579483419656753540e-03
1.103966124355792999e-02	9.323580306954681873e-04	1.010509766638278961e-02
1.104222424328327179e-02	8.717262535355985165e-04	1.016810722649097443e-02
4.119486361742019653e-02	7.380023133009672165e-03	3.381484001874923706e-02
4.080138355493545532e-02	7.443566340953111649e-03	3.335781767964363098e-02
1.277381926774978638e-02	1.102067995816469193e-03	1.166923251003026962e-02
1.072723884135484695e-02	9.709070436656475067e-04	9.753941558301448822e-03
1.929635740816593170e-02	3.876834642142057419e-03	1.541952230036258698e-02
1.156187988817691803e-02	1.179377664811909199e-03	1.038250233978033066e-02
1.144539378583431244e-02	1.279901713132858276e-03	1.016549207270145416e-02
1.052122656255960464e-02	1.280474709346890450e-03	9.240752086043357849e-03
1.026023365557193756e-02	1.134337042458355427e-03	9.125896729528903961e-03
1.223429758101701736e-02	1.434683217667043209e-03	1.079961471259593964e-02
1.079286355525255203e-02	1.256669173017144203e-03	9.536194615066051483e-03
1.078511960804462433e-02	1.224289764650166035e-03	9.560829959809780121e-03
1.030187588185071945e-02	1.177166355773806572e-03	9.124709293246269226e-03
1.076171640306711197e-02	1.259064883925020695e-03	9.502651169896125793e-03
1.042602676898241043e-02	1.205851905979216099e-03	9.220174513757228851e-03
1.222888100892305374e-02	1.432796241715550423e-03	1.079608500003814697e-02
1.022066641598939896e-02	1.155798905529081821e-03	9.064867161214351654e-03
9.757447987794876099e-03	1.100837718695402145e-03	8.656609803438186646e-03
