Total_Loss	Data_Loss	Mass_Loss
9.106172248721122742e-03	6.221593357622623444e-04	8.481685072183609009e-03
9.528904221951961517e-03	5.000770324841141701e-04	9.026912972331047058e-03
1.123292930424213409e-02	2.805071650072932243e-03	8.427857421338558197e-03
1.046224124729633331e-02	8.803670061752200127e-04	9.579483419656753540e-03
1.103966124355792999e-02	9.323580306954681873e-04	1.010509766638278961e-02
1.104222424328327179e-02	8.717262535355985165e-04	1.016810722649097443e-02
6.551144272089004517e-02	1.408485136926174164e-02	5.142658948898315430e-02
6.541275978088378906e-02	1.428832579404115677e-02	5.112443119287490845e-02
1.277381926774978638e-02	1.102067995816469193e-03	1.166923251003026962e-02
1.072723884135484695e-02	9.709070436656475067e-04	9.753941558301448822e-03
3.324848785996437073e-02	8.756390772759914398e-03	2.449209615588188171e-02
1.741079054772853851e-02	1.904476317577064037e-03	1.550631411373615265e-02
1.730247586965560913e-02	2.046497538685798645e-03	1.525597926229238510e-02
1.600298099219799042e-02	1.984539674594998360e-03	1.401844155043363571e-02
1.563420146703720093e-02	1.822212943807244301e-03	1.381198782473802567e-02
1.827729307115077972e-02	2.356943907216191292e-03	1.592034846544265747e-02
1.628943346440792084e-02	2.039076993241906166e-03	1.425035577267408371e-02
1.650906354188919067e-02	2.035156358033418655e-03	1.447390671819448471e-02
1.568488962948322296e-02	1.854634028859436512e-03	1.383025478571653366e-02
1.634716056287288666e-02	1.969760283827781677e-03	1.437740027904510498e-02
1.589936017990112305e-02	1.905133365653455257e-03	1.399422716349363327e-02
1.833890005946159363e-02	2.421258948743343353e-03	1.591764204204082489e-02
1.559427939355373383e-02	1.828167354688048363e-03	1.376611180603504181e-02
1.484539266675710678e-02	1.811599940992891788e-03	1.303379237651824951e-02
