Total_Loss	Data_Loss	Mass_Loss
9.106172248721122742e-03	6.221593357622623444e-04	8.481685072183609009e-03
9.528904221951961517e-03	5.000770324841141701e-04	9.026912972331047058e-03
1.123292930424213409e-02	2.805071650072932243e-03	8.427857421338558197e-03
1.046224124729633331e-02	8.803670061752200127e-04	9.579483419656753540e-03
1.103966124355792999e-02	9.323580306954681873e-04	1.010509766638278961e-02
1.104222424328327179e-02	8.717262535355985165e-04	1.016810722649097443e-02
6.188997253775596619e-02	1.306977216154336929e-02	4.882020130753517151e-02
6.180408224463462830e-02	1.324991509318351746e-02	4.855416715145111084e-02
1.277381926774978638e-02	1.102067995816469193e-03	1.166923251003026962e-02
1.072723884135484695e-02	9.709070436656475067e-04	9.753941558301448822e-03
3.100596554577350616e-02	7.971322163939476013e-03	2.303464338183403015e-02
1.664778962731361389e-02	1.806966029107570648e-03	1.484082359820604324e-02
1.653679832816123962e-02	1.945365336723625660e-03	1.459143310785293579e-02
1.529953442513942719e-02	1.891731051728129387e-03	1.340780314058065414e-02
1.493417657911777496e-02	1.731325406581163406e-03	1.320285070687532425e-02
1.750903204083442688e-02	2.242033137008547783e-03	1.526699960231781006e-02
1.557572279125452042e-02	1.935355947352945805e-03	1.364036649465560913e-02
1.575356535613536835e-02	1.925481017678976059e-03	1.382808387279510498e-02
1.498470269143581390e-02	1.764815067872405052e-03	1.321988739073276520e-02
1.561562996357679367e-02	1.875417889095842838e-03	1.374021172523498535e-02
1.519252173602581024e-02	1.814160030335187912e-03	1.337836124002933502e-02
1.756072603166103363e-02	2.289694501087069511e-03	1.527103222906589508e-02
1.489425357431173325e-02	1.739225117489695549e-03	1.315502822399139404e-02
1.418226025998592377e-02	1.721086562611162663e-03	1.246117334812879562e-02
