Total_Loss	Data_Loss	Mass_Loss
9.106172248721122742e-03	6.221593357622623444e-04	8.481685072183609009e-03
9.528904221951961517e-03	5.000770324841141701e-04	9.026912972331047058e-03
1.123292930424213409e-02	2.805071650072932243e-03	8.427857421338558197e-03
1.046224124729633331e-02	8.803670061752200127e-04	9.579483419656753540e-03
1.103966124355792999e-02	9.323580306954681873e-04	1.010509766638278961e-02
1.104222424328327179e-02	8.717262535355985165e-04	1.016810722649097443e-02
8.894792199134826660e-02	2.103595621883869171e-02	6.791196763515472412e-02
8.939679712057113647e-02	2.133099921047687531e-02	6.806579977273941040e-02
1.277381926774978638e-02	1.102067995816469193e-03	1.166923251003026962e-02
1.072723884135484695e-02	9.709070436656475067e-04	9.753941558301448822e-03
4.848517850041389465e-02	1.435181405395269394e-02	3.413336351513862610e-02
2.245298586785793304e-02	2.567052142694592476e-03	1.988593302667140961e-02
2.232545800507068634e-02	2.722483826801180840e-03	1.960297487676143646e-02
2.071217074990272522e-02	2.611600561067461967e-03	1.810057088732719421e-02
2.032657526433467865e-02	2.462909789755940437e-03	1.786366477608680725e-02
2.333798259496688843e-02	3.106493502855300903e-03	2.023148909211158752e-02
2.087181247770786285e-02	2.699591219425201416e-03	1.817222125828266144e-02
2.143385075032711029e-02	2.748629078269004822e-03	1.868522167205810547e-02
2.030742168426513672e-02	2.471470739692449570e-03	1.783595047891139984e-02
2.125612273812294006e-02	2.628296148031949997e-03	1.862782612442970276e-02
2.054756879806518555e-02	2.528349868953227997e-03	1.801921799778938293e-02
2.346533909440040588e-02	3.270459827035665512e-03	2.019487880170345306e-02
2.022465690970420837e-02	2.434936817735433578e-03	1.778971962630748749e-02
1.921880804002285004e-02	2.426507649943232536e-03	1.679230108857154846e-02
