Total_Loss	Data_Loss	Mass_Loss
2.904187142848968506e-01	2.812033705413341522e-02	2.622360587120056152e-01
1.835205405950546265e-01	2.368616126477718353e-02	1.598028540611267090e-01
2.850543260574340820e-01	1.110039129853248596e-01	1.740504056215286255e-01
5.494706034660339355e-01	5.083627626299858093e-02	4.984946250915527344e-01
1.958884298801422119e-01	2.453377097845077515e-02	1.713279634714126587e-01
6.098558306694030762e-01	5.770998075604438782e-02	5.519831180572509766e-01
2.271668672561645508e+00	1.333680301904678345e-01	2.138300657272338867e+00
2.314857959747314453e+00	1.141241490840911865e-01	2.200733900070190430e+00
6.213770508766174316e-01	5.834139138460159302e-02	5.628800988197326660e-01
2.415352910757064819e-01	2.935345098376274109e-02	2.121322900056838989e-01
9.671341180801391602e-01	3.424034714698791504e-01	6.247306466102600098e-01
2.982599735260009766e-01	3.247233107686042786e-02	2.657876312732696533e-01
2.881045639514923096e-01	3.214496374130249023e-02	2.559596002101898193e-01
2.823989987373352051e-01	3.013189882040023804e-02	2.522670924663543701e-01
2.789079844951629639e-01	3.027640283107757568e-02	2.486315816640853882e-01
2.740982770919799805e-01	3.219966217875480652e-02	2.418986111879348755e-01
2.612209618091583252e-01	2.691733837127685547e-02	2.343036234378814697e-01
2.830411493778228760e-01	3.274280950427055359e-02	2.502983510494232178e-01
2.667957246303558350e-01	2.886814996600151062e-02	2.379275858402252197e-01
2.965404987335205078e-01	3.145598620176315308e-02	2.650845050811767578e-01
2.698276042938232422e-01	3.015631251037120819e-02	2.396713048219680786e-01
2.687792181968688965e-01	2.855040691792964935e-02	2.402288019657135010e-01
2.711718380451202393e-01	2.902323752641677856e-02	2.421485930681228638e-01
2.634882628917694092e-01	2.961208857595920563e-02	2.338761836290359497e-01
