Total_Loss	Data_Loss	Mass_Loss
9.106172248721122742e-03	6.221593357622623444e-04	8.481685072183609009e-03
9.528904221951961517e-03	5.000770324841141701e-04	9.026912972331047058e-03
1.123292930424213409e-02	2.805071650072932243e-03	8.427857421338558197e-03
1.046224124729633331e-02	8.803670061752200127e-04	9.579483419656753540e-03
1.103966124355792999e-02	9.323580306954681873e-04	1.010509766638278961e-02
1.104222424328327179e-02	8.717262535355985165e-04	1.016810722649097443e-02
5.419813469052314758e-02	1.081948261708021164e-02	4.337865114212036133e-02
5.422072112560272217e-02	1.095999870449304581e-02	4.326072335243225098e-02
1.277381926774978638e-02	1.102067995816469193e-03	1.166923251003026962e-02
1.072723884135484695e-02	9.709070436656475067e-04	9.753941558301448822e-03
2.591977640986442566e-02	6.190482061356306076e-03	1.972929388284683228e-02
1.493708696216344833e-02	1.591219450347125530e-03	1.334586739540100098e-02
1.479858346283435822e-02	1.714519574306905270e-03	1.308406423777341843e-02
1.367090735584497452e-02	1.679590088315308094e-03	1.199131738394498825e-02
1.333501096814870834e-02	1.523293904028832912e-03	1.181171741336584091e-02
1.573233865201473236e-02	1.970282057300209999e-03	1.376205682754516602e-02
1.396216824650764465e-02	1.705161412246525288e-03	1.225700695067644119e-02
1.405928470194339752e-02	1.680138637311756611e-03	1.237914618104696274e-02
1.338418200612068176e-02	1.559575437568128109e-03	1.182460691779851913e-02
1.395377051085233688e-02	1.660729874856770039e-03	1.229304075241088867e-02
1.357219647616147995e-02	1.604853547178208828e-03	1.196734327822923660e-02
1.576521433889865875e-02	1.997515792027115822e-03	1.376769877970218658e-02
1.329139433801174164e-02	1.533909584395587444e-03	1.175748463720083237e-02
1.266978401690721512e-02	1.508982852101325989e-03	1.116080116480588913e-02
