Total_Loss	Data_Loss	Mass_Loss
9.485905990004539490e-03	6.775191868655383587e-04	8.806058205664157867e-03
9.528904221951961517e-03	5.000770324841141701e-04	9.026912972331047058e-03
1.864448748528957367e-02	5.674877204000949860e-03	1.296961028128862381e-02
1.276370696723461151e-02	1.212116330862045288e-03	1.154900714755058289e-02
1.103966124355792999e-02	9.323580306954681873e-04	1.010509766638278961e-02
1.159952115267515182e-02	9.434676030650734901e-04	1.065366249531507492e-02
1.348591744899749756e-01	3.597987815737724304e-02	9.887930005788803101e-02
1.356172412633895874e-01	3.625263646245002747e-02	9.936460107564926147e-02
1.614987477660179138e-02	1.579325762577354908e-03	1.456776540726423264e-02
1.072723884135484695e-02	9.709070436656475067e-04	9.753941558301448822e-03
7.576583325862884521e-02	2.492140419781208038e-02	5.084443092346191406e-02
3.186414390802383423e-02	3.863727906718850136e-03	2.800041437149047852e-02
3.143347427248954773e-02	3.983458969742059708e-03	2.745001576840877533e-02
2.935739047825336456e-02	3.796793986111879349e-03	2.556059695780277252e-02
2.900178730487823486e-02	3.675858257338404655e-03	2.532592974603176117e-02
3.242453560233116150e-02	4.452591761946678162e-03	2.797194384038448334e-02
2.917104028165340424e-02	3.893514396622776985e-03	2.527752518653869629e-02
3.047008626163005829e-02	4.044711589813232422e-03	2.642537467181682587e-02
2.873396500945091248e-02	3.616390982642769814e-03	2.511757425963878632e-02
3.033197484910488129e-02	3.868223866447806358e-03	2.646375074982643127e-02
2.890417724847793579e-02	3.636528737843036652e-03	2.526764944195747375e-02
3.250494599342346191e-02	4.637363832443952560e-03	2.786758355796337128e-02
2.867347002029418945e-02	3.569732885807752609e-03	2.510373666882514954e-02
2.728644572198390961e-02	3.621855517849326134e-03	2.366458997130393982e-02
