Total_Loss	Data_Loss	Mass_Loss
3.559872880578041077e-02	4.640786442905664444e-03	3.095302358269691467e-02
2.522788010537624359e-02	2.966295927762985229e-03	2.225800417363643646e-02
9.011594206094741821e-02	3.585656359791755676e-02	5.425937846302986145e-02
5.701480805873870850e-02	8.201009593904018402e-03	4.880636557936668396e-02
3.368565440177917480e-02	5.297110881656408310e-03	2.838415279984474182e-02
5.612065643072128296e-02	7.407756056636571884e-03	4.870524629950523376e-02
5.267968773841857910e-01	1.044447124004364014e-01	4.223521649837493896e-01
5.341863632202148438e-01	9.491527825593948364e-02	4.392710626125335693e-01
6.873253732919692993e-02	1.007906813174486160e-02	5.864512547850608826e-02
3.802472352981567383e-02	6.340925116091966629e-03	3.167888149619102478e-02
3.375229239463806152e-01	1.379181891679763794e-01	1.996047347784042358e-01
9.731914848089218140e-02	1.221928838640451431e-02	8.509986102581024170e-02
9.372106194496154785e-02	1.242437586188316345e-02	8.129668235778808594e-02
9.038132429122924805e-02	1.145447697490453720e-02	7.892684638500213623e-02
8.968636393547058105e-02	1.179538201540708542e-02	7.789098471403121948e-02
9.191595017910003662e-02	1.315406989306211472e-02	7.876188308000564575e-02
8.408675342798233032e-02	1.201422419399023056e-02	7.207252830266952515e-02
9.241402894258499146e-02	1.322512794286012650e-02	7.918889820575714111e-02
8.578860759735107422e-02	1.146688777953386307e-02	7.432171702384948730e-02
9.563842415809631348e-02	1.189495902508497238e-02	8.374346792697906494e-02
8.677449822425842285e-02	1.173953153192996979e-02	7.503496855497360229e-02
9.011585265398025513e-02	1.289753429591655731e-02	7.721831649541854858e-02
8.653452247381210327e-02	1.134109962731599808e-02	7.519342005252838135e-02
8.245641738176345825e-02	1.183428056538105011e-02	7.062213867902755737e-02
