Total_Loss	Data_Loss	Mass_Loss
1.484258845448493958e-02	1.470166374929249287e-03	1.336957048624753952e-02
1.152708474546670914e-02	7.390117971226572990e-04	1.078586746007204056e-02
3.985180333256721497e-02	1.412699278444051743e-02	2.572481147944927216e-02
2.241202816367149353e-02	2.712417626753449440e-03	1.969603076577186584e-02
1.537824980914592743e-02	1.761414110660552979e-03	1.361418701708316803e-02
1.954046823084354401e-02	1.957928994670510292e-03	1.757933385670185089e-02
2.426497638225555420e-01	7.441287487745285034e-02	1.682368814945220947e-01
2.436326742172241211e-01	7.423504441976547241e-02	1.693976372480392456e-01
2.774013951420783997e-02	3.339058021083474159e-03	2.439718693494796753e-02
1.687705330550670624e-02	2.070781774818897247e-03	1.480328012257814407e-02
1.523163318634033203e-01	5.657920613884925842e-02	9.573712944984436035e-02
5.257502570748329163e-02	6.571468431502580643e-03	4.600355774164199829e-02
5.112712830305099487e-02	6.574379280209541321e-03	4.455274716019630432e-02
4.851097613573074341e-02	6.206851918250322342e-03	4.230412468314170837e-02
4.816153645515441895e-02	6.186829879879951477e-03	4.197470471262931824e-02
5.179049074649810791e-02	7.190861739218235016e-03	4.459962993860244751e-02
4.670909047126770020e-02	6.465553306043148041e-03	4.024353623390197754e-02
5.010109767317771912e-02	6.893964018672704697e-03	4.320713505148887634e-02
4.694537073373794556e-02	6.108676549047231674e-03	4.083669558167457581e-02
5.068042501807212830e-02	6.457387469708919525e-03	4.422303661704063416e-02
4.708136618137359619e-02	6.170450709760189056e-03	4.091091454029083252e-02
5.129007995128631592e-02	7.268327288329601288e-03	4.402175173163414001e-02
4.691509529948234558e-02	6.034034769982099533e-03	4.088106006383895874e-02
4.471972957253456116e-02	6.225465796887874603e-03	3.849426284432411194e-02
