Total_Loss	Data_Loss	Mass_Loss
2.765563875436782837e-02	3.499015467241406441e-03	2.415256574749946594e-02
2.018655464053153992e-02	2.096833195537328720e-03	1.808658801019191742e-02
7.327569276094436646e-02	2.898029424250125885e-02	4.429539665579795837e-02
4.418637603521347046e-02	6.316036917269229889e-03	3.786467388272285461e-02
2.741919085383415222e-02	4.110397305339574814e-03	2.330497838556766510e-02
4.168476909399032593e-02	5.465093068778514862e-03	3.621429577469825745e-02
4.333142936229705811e-01	1.025712415575981140e-01	3.307430446147918701e-01
4.378874897956848145e-01	9.312142431735992432e-02	3.447660803794860840e-01
5.390160530805587769e-02	7.942974567413330078e-03	4.595246911048889160e-02
3.033874370157718658e-02	4.830858670175075531e-03	2.550366334617137909e-02
2.850917577743530273e-01	1.137459352612495422e-01	1.713458299636840820e-01
8.456158638000488281e-02	1.056822948157787323e-02	7.399335503578186035e-02
8.160012215375900269e-02	1.072000619024038315e-02	7.088011503219604492e-02
7.842405140399932861e-02	9.968120604753494263e-03	6.845592707395553589e-02
7.779012620449066162e-02	1.018675044178962708e-02	6.760337203741073608e-02
8.063574135303497314e-02	1.149832084774971008e-02	6.913741677999496460e-02
7.338574528694152832e-02	1.044167019426822662e-02	6.294407695531845093e-02
8.035413920879364014e-02	1.141890324652194977e-02	6.893523782491683960e-02
7.477543503046035767e-02	9.967120364308357239e-03	6.480831652879714966e-02
8.276608586311340332e-02	1.033687964081764221e-02	7.242920994758605957e-02
7.550182193517684937e-02	1.018891949206590652e-02	6.531289964914321899e-02
7.911387085914611816e-02	1.132065616548061371e-02	6.779321283102035522e-02
7.522863149642944336e-02	9.838019497692584991e-03	6.539060920476913452e-02
7.154791802167892456e-02	1.025705970823764801e-02	6.129085645079612732e-02
