Total_Loss	Data_Loss	Mass_Loss
5.626898407936096191e-01	4.510263726115226746e-02	5.174326300621032715e-01
3.314264714717864990e-01	3.988756984472274780e-02	2.914756238460540771e-01
4.064711332321166992e-01	1.476915329694747925e-01	2.587795853614807129e-01
1.098578691482543945e+00	8.297685533761978149e-02	1.015244603157043457e+00
3.597528338432312012e-01	4.131576791405677795e-02	3.183825314044952393e-01
1.231195569038391113e+00	9.598927944898605347e-02	1.134784102439880371e+00
3.439448833465576172e+00	1.566368043422698975e-01	3.282812118530273438e+00
3.493712902069091797e+00	1.278814971446990967e-01	3.365831375122070312e+00
1.264361619949340820e+00	9.971181303262710571e-02	1.164253950119018555e+00
4.653527736663818359e-01	4.577530920505523682e-02	4.194735586643218994e-01
1.328690409660339355e+00	3.531412482261657715e-01	9.755491614341735840e-01
5.230823755264282227e-01	4.300004243850708008e-02	4.800823628902435303e-01
5.086838006973266602e-01	4.173258319497108459e-02	4.669511914253234863e-01
5.012908577919006348e-01	3.918030485510826111e-02	4.621105790138244629e-01
4.963362216949462891e-01	3.917040303349494934e-02	4.571658074855804443e-01
4.871694147586822510e-01	4.099916666746139526e-02	4.461702406406402588e-01
4.741731286048889160e-01	3.341093286871910095e-02	4.407621920108795166e-01
5.011207461357116699e-01	4.178074747323989868e-02	4.593400061130523682e-01
4.807484149932861328e-01	3.698836266994476318e-02	4.437600672245025635e-01
5.196434259414672852e-01	4.133181646466255188e-02	4.783115983009338379e-01
4.836879968643188477e-01	3.847314789891242981e-02	4.452148377895355225e-01
4.805391430854797363e-01	3.507848083972930908e-02	4.454606473445892334e-01
4.864296317100524902e-01	3.731931746006011963e-02	4.491103291511535645e-01
4.764099717140197754e-01	3.795791044831275940e-02	4.384520649909973145e-01
