Total_Loss	Data_Loss	Mass_Loss
9.106172248721122742e-03	6.221593357622623444e-04	8.481685072183609009e-03
9.528904221951961517e-03	5.000770324841141701e-04	9.026912972331047058e-03
1.123292930424213409e-02	2.805071650072932243e-03	8.427857421338558197e-03
1.046224124729633331e-02	8.803670061752200127e-04	9.579483419656753540e-03
1.103966124355792999e-02	9.323580306954681873e-04	1.010509766638278961e-02
1.104222424328327179e-02	8.717262535355985165e-04	1.016810722649097443e-02
7.737386226654052734e-02	1.745553314685821533e-02	5.991833284497261047e-02
7.749823480844497681e-02	1.770446635782718658e-02	5.979376658797264099e-02
1.277381926774978638e-02	1.102067995816469193e-03	1.166923251003026962e-02
1.072723884135484695e-02	9.709070436656475067e-04	9.753941558301448822e-03
4.082966595888137817e-02	1.142076589167118073e-02	2.940890192985534668e-02
1.995320431888103485e-02	2.232784405350685120e-03	1.772041991353034973e-02
1.986707001924514771e-02	2.389142056927084923e-03	1.747792772948741913e-02
1.838256232440471649e-02	2.298579085618257523e-03	1.608398370444774628e-02
1.800889335572719574e-02	2.142273588106036186e-03	1.586662046611309052e-02
2.085153572261333466e-02	2.742941258475184441e-03	1.810859516263008118e-02
1.862282678484916687e-02	2.380617894232273102e-03	1.624220982193946838e-02
1.901868544518947601e-02	2.402284881100058556e-03	1.661640033125877380e-02
1.804160326719284058e-02	2.168078906834125519e-03	1.587352529168128967e-02
1.882429048418998718e-02	2.297799102962017059e-03	1.652649044990539551e-02
1.827129349112510681e-02	2.218361711129546165e-03	1.605293154716491699e-02
2.097449824213981628e-02	2.860126784071326256e-03	1.811437122523784637e-02
1.794878952205181122e-02	2.130778506398200989e-03	1.581801101565361023e-02
1.706860959529876709e-02	2.120760502293705940e-03	1.494784932583570480e-02
