Total_Loss	Data_Loss	Mass_Loss
5.032755136489868164e-01	1.299957334995269775e-01	3.730633854866027832e-01
3.840863108634948730e-01	1.368428766727447510e-01	2.471349239349365234e-01
7.293179035186767578e-01	5.285158753395080566e-01	2.008020579814910889e-01
9.301337599754333496e-01	2.686349451541900635e-01	6.610689759254455566e-01
4.120821356773376465e-01	1.412206441164016724e-01	2.707408070564270020e-01
1.025722384452819824e+00	2.997412383556365967e-01	7.254902124404907227e-01
3.683769226074218750e+00	3.696661889553070068e-01	3.314103126525878906e+00
3.688474178314208984e+00	3.172909319400787354e-01	3.371183156967163086e+00
1.058577418327331543e+00	2.836339473724365234e-01	7.744194865226745605e-01
4.407632946968078613e-01	1.283179372549057007e-01	3.122600913047790527e-01
1.456393837928771973e+00	4.650270044803619385e-01	9.913668632507324219e-01
7.668088674545288086e-01	1.340864896774291992e-01	6.327223777770996094e-01
7.177578210830688477e-01	1.273029893636703491e-01	5.904548168182373047e-01
6.884523034095764160e-01	1.171798110008239746e-01	5.712724924087524414e-01
6.744322180747985840e-01	1.180382594466209412e-01	5.563939809799194336e-01
6.340543031692504883e-01	1.119422093033790588e-01	5.221120715141296387e-01
5.730043649673461914e-01	7.795634120702743530e-02	4.950480461120605469e-01
6.894795298576354980e-01	1.222225427627563477e-01	5.672569870948791504e-01
6.196783185005187988e-01	1.028079986572265625e-01	5.168703198432922363e-01
7.463087439537048340e-01	1.263438612222671509e-01	6.199648976325988770e-01
6.254916787147521973e-01	1.094089075922966003e-01	5.160825252532958984e-01
5.932590961456298828e-01	8.354839682579040527e-02	5.097106695175170898e-01
6.494363546371459961e-01	1.105566024780273438e-01	5.388797521591186523e-01
6.160315275192260742e-01	1.065591275691986084e-01	5.094724297523498535e-01
