Total_Loss	Data_Loss	Mass_Loss
2.557776309549808502e-02	1.902160351164638996e-03	2.367253974080085754e-02
1.810734532773494720e-02	9.733176557347178459e-04	1.713194139301776886e-02
1.673774980008602142e-02	3.757747355848550797e-03	1.298000290989875793e-02
2.343786507844924927e-02	1.780998427420854568e-03	2.165401540696620941e-02
2.471180260181427002e-02	2.114471746608614922e-03	2.259447984397411346e-02
2.456301636993885040e-02	2.171978121623396873e-03	2.238825522363185883e-02
3.208646550774574280e-02	7.433054503053426743e-03	2.465341240167617798e-02
3.254919126629829407e-02	7.366487756371498108e-03	2.518270350992679596e-02
2.867820486426353455e-02	2.744538011029362679e-03	2.593046054244041443e-02
2.620963007211685181e-02	2.524519804865121841e-03	2.368211932480335236e-02
2.452210709452629089e-02	6.021945737302303314e-03	1.850016042590141296e-02
1.642069220542907715e-02	2.092465758323669434e-03	1.432822551578283310e-02
1.493324246257543564e-02	1.951365848071873188e-03	1.298187673091888428e-02
1.451241504400968552e-02	1.886715064756572247e-03	1.262569986283779144e-02
1.373195741325616837e-02	1.765075954608619213e-03	1.196688134223222733e-02
1.486139558255672455e-02	1.886163372546434402e-03	1.297523174434900284e-02
1.269249618053436279e-02	1.681442605331540108e-03	1.101105380803346634e-02
1.425993256270885468e-02	1.810233225114643574e-03	1.244969945400953293e-02
1.271148864179849625e-02	1.632883795537054539e-03	1.107860449701547623e-02
1.520927436649799347e-02	1.971588935703039169e-03	1.323768589645624161e-02
1.315429620444774628e-02	1.734018325805664062e-03	1.142027787864208221e-02
1.386179961264133453e-02	1.783539308235049248e-03	1.207826007157564163e-02
1.323208119720220566e-02	1.696631079539656639e-03	1.153544988483190536e-02
1.277962513267993927e-02	1.593448570929467678e-03	1.118617691099643707e-02
