Total_Loss	Data_Loss	Mass_Loss
2.557776309549808502e-02	1.902160351164638996e-03	2.367253974080085754e-02
1.919313706457614899e-02	1.101772999390959740e-03	1.808921806514263153e-02
7.600395381450653076e-02	4.583923891186714172e-02	3.016471117734909058e-02
2.916210889816284180e-02	2.840248867869377136e-03	2.631843276321887970e-02
2.499580569565296173e-02	2.179117407649755478e-03	2.281383611261844635e-02
2.892558276653289795e-02	3.057490335777401924e-03	2.586488611996173859e-02
1.413140594959259033e-01	4.777575284242630005e-02	9.353831410408020020e-02
1.395716518163681030e-01	4.544560983777046204e-02	9.412604570388793945e-02
3.528217598795890808e-02	4.252763465046882629e-03	3.102535568177700043e-02
3.089399263262748718e-02	3.520840546116232872e-03	2.736964821815490723e-02
1.203207820653915405e-01	6.299387663602828979e-02	5.732690542936325073e-02
6.684036552906036377e-02	1.040486153215169907e-02	5.643550306558609009e-02
6.412744522094726562e-02	1.025403477251529694e-02	5.387341231107711792e-02
5.894197523593902588e-02	9.486255235970020294e-03	4.945572093129158020e-02
5.782293155789375305e-02	9.207132272422313690e-03	4.861579835414886475e-02
6.501273810863494873e-02	1.038191933184862137e-02	5.463081970810890198e-02
5.566878989338874817e-02	9.076699614524841309e-03	4.659209027886390686e-02
6.133842095732688904e-02	1.009374391287565231e-02	5.124467611312866211e-02
5.631972104310989380e-02	9.170612320303916931e-03	4.714911058545112610e-02
6.152625754475593567e-02	9.915955364704132080e-03	5.161030218005180359e-02
5.789954587817192078e-02	9.340439923107624054e-03	4.855910688638687134e-02
5.989871546626091003e-02	9.615580551326274872e-03	5.028313398361206055e-02
5.664012581110000610e-02	9.101659059524536133e-03	4.753846675157546997e-02
5.543246492743492126e-02	8.869434706866741180e-03	4.656302928924560547e-02
