Total_Loss	Data_Loss	Mass_Loss
2.736690640449523926e-02	2.272273413836956024e-03	2.509135566651821136e-02
2.266916632652282715e-02	1.637174515053629875e-03	2.102953754365444183e-02
1.136687546968460083e-01	7.467363029718399048e-02	3.899512812495231628e-02
3.582336008548736572e-02	4.406304564327001572e-03	3.141257911920547485e-02
2.972124889492988586e-02	3.412127494812011719e-03	2.630576863884925842e-02
3.432733193039894104e-02	4.027279559522867203e-03	3.029623627662658691e-02
2.053718864917755127e-01	7.147555798292160034e-02	1.338963210582733154e-01
2.020925879478454590e-01	6.799151748418807983e-02	1.341010630130767822e-01
4.295601323246955872e-02	6.235699169337749481e-03	3.671512007713317871e-02
3.666406869888305664e-02	4.987386986613273621e-03	3.167237713932991028e-02
1.744038462638854980e-01	9.778209030628204346e-02	7.662176340818405151e-02
9.372612088918685913e-02	1.519377436488866806e-02	7.853234559297561646e-02
9.089501202106475830e-02	1.512151304632425308e-02	7.577349990606307983e-02
8.322757482528686523e-02	1.387295499444007874e-02	6.935462355613708496e-02
8.204887807369232178e-02	1.367518678307533264e-02	6.837369501590728760e-02
9.172426909208297729e-02	1.534653641283512115e-02	7.637773454189300537e-02
7.834011316299438477e-02	1.330749318003654480e-02	6.503262370824813843e-02
8.750367164611816406e-02	1.496531441807746887e-02	7.253835350275039673e-02
8.034005761146545410e-02	1.367193181067705154e-02	6.666812300682067871e-02
8.669028431177139282e-02	1.460464205592870712e-02	7.208564132452011108e-02
8.204965293407440186e-02	1.381206791847944260e-02	6.823758780956268311e-02
8.439437299966812134e-02	1.414537429809570312e-02	7.024899870157241821e-02
8.052077889442443848e-02	1.351769920438528061e-02	6.700307875871658325e-02
7.875006645917892456e-02	1.304436009377241135e-02	6.570570915937423706e-02
