Total_Loss	Data_Loss	Mass_Loss
8.160735666751861572e-02	1.556736975908279419e-02	6.602551043033599854e-02
7.596862316131591797e-02	1.891059428453445435e-02	5.704756453633308411e-02
4.086678028106689453e-01	3.032560050487518311e-01	1.054117977619171143e-01
1.357664912939071655e-01	3.230718895792961121e-02	1.034348607063293457e-01
1.005842611193656921e-01	3.261347487568855286e-02	6.795657426118850708e-02
1.424608081579208374e-01	3.410917893052101135e-02	1.083261817693710327e-01
8.424291014671325684e-01	1.804688721895217896e-01	6.619602441787719727e-01
8.435758352279663086e-01	1.705697774887084961e-01	6.730060577392578125e-01
1.612964421510696411e-01	3.811945766210556030e-02	1.231463700532913208e-01
1.077493876218795776e-01	2.990791201591491699e-02	7.782573252916336060e-02
5.660050511360168457e-01	3.455731868743896484e-01	2.204318791627883911e-01
3.445422947406768799e-01	5.852839350700378418e-02	2.860139012336730957e-01
3.283611536026000977e-01	5.798231065273284912e-02	2.703788280487060547e-01
3.076762855052947998e-01	5.179570242762565613e-02	2.558805942535400391e-01
3.064394891262054443e-01	5.372451990842819214e-02	2.527149617671966553e-01
3.063033819198608398e-01	5.511610209941864014e-02	2.511872947216033936e-01
2.631047964096069336e-01	4.321078956127166748e-02	2.198940217494964600e-01
3.185597956180572510e-01	5.813986808061599731e-02	2.604199349880218506e-01
2.874651849269866943e-01	5.168051645159721375e-02	2.357846796512603760e-01
3.278802335262298584e-01	5.501790717244148254e-02	2.728622853755950928e-01
2.911810874938964844e-01	5.228731036186218262e-02	2.388937622308731079e-01
2.766980528831481934e-01	4.490023851394653320e-02	2.317978143692016602e-01
2.950762808322906494e-01	5.067572742700576782e-02	2.444005459547042847e-01
2.795787453651428223e-01	4.860598966479301453e-02	2.309727519750595093e-01
