Total_Loss	Data_Loss	Mass_Loss
2.557776309549808502e-02	1.902160351164638996e-03	2.367253974080085754e-02
1.810734532773494720e-02	9.733176557347178459e-04	1.713194139301776886e-02
2.556683123111724854e-02	9.247171692550182343e-03	1.631965860724449158e-02
2.343786507844924927e-02	1.780998427420854568e-03	2.165401540696620941e-02
2.471180260181427002e-02	2.114471746608614922e-03	2.259447984397411346e-02
2.456301636993885040e-02	2.171978121623396873e-03	2.238825522363185883e-02
4.906471446156501770e-02	1.309391949325799942e-02	3.597079589962959290e-02
4.988692700862884521e-02	1.294050458818674088e-02	3.694642335176467896e-02
2.867820486426353455e-02	2.744538011029362679e-03	2.593046054244041443e-02
2.620963007211685181e-02	2.524519804865121841e-03	2.368211932480335236e-02
4.037871956825256348e-02	1.474409643560647964e-02	2.563462220132350922e-02
2.561021037399768829e-02	3.444700967520475388e-03	2.216550894081592560e-02
2.370226196944713593e-02	3.348557511344552040e-03	2.035370469093322754e-02
2.254022471606731415e-02	3.118466585874557495e-03	1.942175813019275665e-02
2.157611027359962463e-02	2.964593702927231789e-03	1.861151680350303650e-02
2.376677095890045166e-02	3.291062079370021820e-03	2.047570981085300446e-02
2.046531438827514648e-02	3.020337782800197601e-03	1.744497567415237427e-02
2.265049703419208527e-02	3.183031221851706505e-03	1.946746557950973511e-02
2.038970403373241425e-02	2.898203674703836441e-03	1.749150082468986511e-02
2.356450445950031281e-02	3.244433319196105003e-03	2.032007090747356415e-02
2.104837447404861450e-02	3.033778863027691841e-03	1.801459491252899170e-02
2.210797555744647980e-02	3.109978744760155678e-03	1.899799704551696777e-02
2.097885124385356903e-02	2.904872177168726921e-03	1.807397976517677307e-02
2.036226913332939148e-02	2.788348589092493057e-03	1.757392100989818573e-02
