Total_Loss	Data_Loss	Mass_Loss
1.050058975815773010e-01	2.437464706599712372e-02	8.061316609382629395e-02
1.140199378132820129e-01	3.040396235883235931e-02	8.360271155834197998e-02
4.990055561065673828e-01	3.925640583038330078e-01	1.064414605498313904e-01
1.670961081981658936e-01	4.573860764503479004e-02	1.213277727365493774e-01
1.538652330636978149e-01	5.766531825065612793e-02	9.617819637060165405e-02
1.735771149396896362e-01	4.774439707398414612e-02	1.258025467395782471e-01
7.267667055130004883e-01	1.955586224794387817e-01	5.312080979347229004e-01
7.179887294769287109e-01	1.853819489479064941e-01	5.326067805290222168e-01
1.891635507345199585e-01	5.154540762305259705e-02	1.375798881053924561e-01
1.397949308156967163e-01	4.079621285200119019e-02	9.897738695144653320e-02
5.627486109733581543e-01	3.366314768791198730e-01	2.261171489953994751e-01
3.938263952732086182e-01	6.570111960172653198e-02	3.281252682209014893e-01
3.752861022949218750e-01	6.381639093160629272e-02	3.114697039127349854e-01
3.436489701271057129e-01	5.671482160687446594e-02	2.869341373443603516e-01
3.414358794689178467e-01	5.893728509545326233e-02	2.824985980987548828e-01
3.515974581241607666e-01	5.686702951788902283e-02	2.947304248809814453e-01
2.959228157997131348e-01	4.866623878479003906e-02	2.472565919160842896e-01
3.633967638015747070e-01	6.366111338138580322e-02	2.997356653213500977e-01
3.247223198413848877e-01	5.710215494036674500e-02	2.676201760768890381e-01
3.642857670783996582e-01	6.064095720648765564e-02	3.036448061466217041e-01
3.291019797325134277e-01	5.703301355242729187e-02	2.720689773559570312e-01
3.141458034515380859e-01	4.885770007967948914e-02	2.652881145477294922e-01
3.288642168045043945e-01	5.412778630852699280e-02	2.747364342212677002e-01
3.180669248104095459e-01	5.184705927968025208e-02	2.662198543548583984e-01
