Total_Loss	Data_Loss	Mass_Loss
4.035434126853942871e-02	2.239566296339035034e-03	3.811142221093177795e-02
3.234527632594108582e-02	1.871645217761397362e-03	3.047148697078227997e-02
4.756705835461616516e-02	2.180006913840770721e-02	2.576698921620845795e-02
3.486203029751777649e-02	1.979380380362272263e-03	3.287958726286888123e-02
3.597265109419822693e-02	2.594028832390904427e-03	3.337577357888221741e-02
3.490086272358894348e-02	2.696252427995204926e-03	3.220161795616149902e-02
5.176525563001632690e-02	1.575761288404464722e-02	3.600764274597167969e-02
5.231866240501403809e-02	1.510333549231290817e-02	3.721532598137855530e-02
3.620466962456703186e-02	2.628224203363060951e-03	3.357338160276412964e-02
3.248544037342071533e-02	2.453948603942990303e-03	3.002857044339179993e-02
5.521739274263381958e-02	2.359433658421039581e-02	3.162305802106857300e-02
2.643036097288131714e-02	3.398973261937499046e-03	2.303138747811317444e-02
2.376776374876499176e-02	3.073454136028885841e-03	2.069430984556674957e-02
2.334724739193916321e-02	2.984983148053288460e-03	2.036226354539394379e-02
2.205694653093814850e-02	2.820027759298682213e-03	1.923691853880882263e-02
2.306031063199043274e-02	2.842663088813424110e-03	2.021764777600765228e-02
1.984577439725399017e-02	2.621965948492288589e-03	1.722380891442298889e-02
2.296457998454570770e-02	2.950906753540039062e-03	2.001367323100566864e-02
2.026451751589775085e-02	2.600321779027581215e-03	1.766419596970081329e-02
2.446484565734863281e-02	3.147407667711377144e-03	2.131743542850017548e-02
2.095125429332256317e-02	2.738396404311060905e-03	1.821285858750343323e-02
2.157042548060417175e-02	2.733103465288877487e-03	1.883732154965400696e-02
2.108829468488693237e-02	2.702105557546019554e-03	1.838618889451026917e-02
2.040056325495243073e-02	2.576300874352455139e-03	1.782426238059997559e-02
