Total_Loss	Data_Loss	Mass_Loss
4.035434126853942871e-02	2.239566296339035034e-03	3.811142221093177795e-02
3.234527632594108582e-02	1.871645217761397362e-03	3.047148697078227997e-02
3.735665604472160339e-02	1.459233742207288742e-02	2.276431769132614136e-02
3.486203029751777649e-02	1.979380380362272263e-03	3.287958726286888123e-02
3.597265109419822693e-02	2.594028832390904427e-03	3.337577357888221741e-02
3.490086272358894348e-02	2.696252427995204926e-03	3.220161795616149902e-02
3.946822509169578552e-02	1.092508062720298767e-02	2.854314446449279785e-02
4.019057005643844604e-02	1.073970645666122437e-02	2.945086359977722168e-02
3.555443137884140015e-02	2.526604104787111282e-03	3.302483633160591125e-02
3.248544037342071533e-02	2.453948603942990303e-03	3.002857044339179993e-02
4.221011698246002197e-02	1.611552946269512177e-02	2.609458938241004944e-02
1.883710734546184540e-02	2.298847073689103127e-03	1.653826050460338593e-02
1.676887273788452148e-02	2.065188251435756683e-03	1.470368541777133942e-02
1.657881960272789001e-02	2.033942844718694687e-03	1.454487629234790802e-02
1.568526774644851685e-02	1.894953777082264423e-03	1.379031315445899963e-02
1.619067974388599396e-02	1.854967791587114334e-03	1.433571148663759232e-02
1.384669076651334763e-02	1.685980590991675854e-03	1.216071005910634995e-02
1.615373976528644562e-02	1.948863035067915916e-03	1.420487742871046066e-02
1.423991564661264420e-02	1.695169252343475819e-03	1.254474651068449020e-02
1.740479469299316406e-02	2.143623074516654015e-03	1.526117138564586639e-02
1.475248858332633972e-02	1.797103206627070904e-03	1.295538526028394699e-02
1.517318096011877060e-02	1.791707822121679783e-03	1.338147278875112534e-02
1.487613469362258911e-02	1.795360120013356209e-03	1.308077480643987656e-02
1.431696675717830658e-02	1.693894038908183575e-03	1.262307260185480118e-02
