Total_Loss	Data_Loss	Mass_Loss
4.460190981626510620e-02	3.014174988493323326e-03	4.158376157283782959e-02
4.017802700400352478e-02	3.303858684375882149e-03	3.687138482928276062e-02
1.725799739360809326e-01	1.233141571283340454e-01	4.926580935716629028e-02
5.061763152480125427e-02	5.315115209668874741e-03	4.529751092195510864e-02
5.229471623897552490e-02	6.254618987441062927e-03	4.603544995188713074e-02
4.930312559008598328e-02	4.692959133535623550e-03	4.460560157895088196e-02
1.889228969812393188e-01	6.835701316595077515e-02	1.205658838152885437e-01
1.873874068260192871e-01	6.281847506761550903e-02	1.245689392089843750e-01
6.023424118757247925e-02	7.338339928537607193e-03	5.288953706622123718e-02
5.115941166877746582e-02	5.876286420971155167e-03	4.527774453163146973e-02
1.927903890609741211e-01	1.145039349794387817e-01	7.828644663095474243e-02
1.081700995564460754e-01	1.644829660654067993e-02	9.172180294990539551e-02
1.023998782038688660e-01	1.605153083801269531e-02	8.634834736585617065e-02
9.417467564344406128e-02	1.458413619548082352e-02	7.959053665399551392e-02
9.221864491701126099e-02	1.434157602488994598e-02	7.787705212831497192e-02
1.010070219635963440e-01	1.530221663415431976e-02	8.570480346679687500e-02
8.614227175712585449e-02	1.383039169013500214e-02	7.231187820434570312e-02
9.804774820804595947e-02	1.557620335370302200e-02	8.247154206037521362e-02
8.884683251380920410e-02	1.423738244920969009e-02	7.460939884185791016e-02
9.855373203754425049e-02	1.541224308311939240e-02	8.314149081707000732e-02
9.182990342378616333e-02	1.469397079199552536e-02	7.713593542575836182e-02
9.215076267719268799e-02	1.420268043875694275e-02	7.794808596372604370e-02
8.922574669122695923e-02	1.376056019216775894e-02	7.546518743038177490e-02
8.764549344778060913e-02	1.339518092572689056e-02	7.425031065940856934e-02
