	rxn00001_d0_f	rxn00018_d0	rxn00029_d0	rxn00048_d0	rxn00060_d0	rxn00069_d0_f	rxn00076_d0	rxn00077_d0_f	rxn00086_d0_f	rxn00097_d0_f	rxn00102_d0_f	rxn00117_d0_f	rxn00121_d0	rxn00122_d0	rxn00124_d0_f	rxn00148_d0_f	rxn00151_d0	rxn00154_c0	rxn00154_d0	rxn00161_d0_f	rxn00175_d0	rxn00187_d0	rxn00191_d0_f	rxn00192_d0	rxn00208_d0	rxn00209_d0	rxn00211_d0_f	rxn00224_d0_f	rxn00237_d0_f	rxn00248_d0_f	rxn00249_d0_f	rxn00257_c0_f	rxn00260_d0_f	rxn00272_d0_f	rxn00275_d0_f	rxn00300_d0	rxn00313_d0	rxn00333_d0	rxn00337_d0_f	rxn00338_d0	rxn00361_d0_f	rxn00379_d0	rxn00391_d0_f	rxn00392_d0_f	rxn00394_d0_f	rxn00409_d0_f	rxn00414_d0	rxn00416_d0	rxn00420_d0	rxn00459_d0_f	rxn00474_d0	rxn00490_d0	rxn00493_d0_f	rxn00495_c0	rxn00499_c0_f	rxn00506_d0_f	rxn00526_d0	rxn00527_d0_f	rxn00533_d0	rxn00611_d0_f	rxn00646_d0	rxn00689_d0_f	rxn00692_d0_f	rxn00693_d0_f	rxn00710_c0	rxn00720_d0_f	rxn00727_d0	rxn00737_d0	rxn00747_d0_f	rxn00770_d0_f	rxn00777_d0_f	rxn00781_d0_f	rxn00782_d0_f	rxn00799_c0_f	rxn00800_d0_f	rxn00802_d0_f	rxn00806_d0_f	rxn00830_d0_f	rxn00838_d0	rxn00839_d0_f	rxn00863_d0_f	rxn00903_d0_f	rxn00907_d0_f	rxn00947_d0	rxn00974_d0_f	rxn00980_d0	rxn01000_d0	rxn01007_d0	rxn01011_d0_f	rxn01018_d0	rxn01019_d0	rxn01069_d0	rxn01100_d0_f	rxn01101_d0_f	rxn01102_d0_f	rxn01106_d0_f	rxn01111_d0_f	rxn01115_d0_f	rxn01116_d0_f	rxn01200_d0_f	rxn01211_d0_f	rxn01213_d0	rxn01249_d0_f	rxn01255_d0	rxn01256_d0	rxn01257_d0_f	rxn01258_d0_f	rxn01300_d0	rxn01301_d0_f	rxn01302_d0_f	rxn01332_d0	rxn01334_d0_f	rxn01345_d0	rxn01353_d0_f	rxn01361_c0_f	rxn01362_c0_f	rxn01396_d0_f	rxn01434_d0	rxn01465_d0_f	rxn01476_d0_f	rxn01486_d0	rxn01512_d0_f	rxn01575_d0_f	rxn01611_c0	rxn01629_d0_f	rxn01636_d0_f	rxn01637_d0_f	rxn01643_d0_f	rxn01644_d0	rxn01652_d0_f	rxn01673_d0_f	rxn01678_d0_f	rxn01682_d0_f	rxn01739_d0_f	rxn01740_d0_f	rxn01807_d0_f	rxn01827_d0	rxn01917_d0_f	rxn01974_d0_f	rxn01975_d0_f	rxn02056_d0_f	rxn02159_d0_f	rxn02160_d0	rxn02212_d0	rxn02213_d0_f	rxn02251_d0	rxn02264_d0_f	rxn02288_d0	rxn02303_d0	rxn02304_d0_f	rxn02305_d0_f	rxn02320_d0_f	rxn02374_d0	rxn02380_d0_f	rxn02465_d0_f	rxn02473_d0	rxn02474_d0_f	rxn02475_d0	rxn02476_d0_f	rxn02484_d0_f	rxn02507_d0	rxn02508_d0_f	rxn02733_d0_f	rxn02789_d0_f	rxn02811_d0_f	rxn02834_d0	rxn02835_d0_f	rxn02895_d0	rxn02914_d0_f	rxn02928_d0_f	rxn02929_d0_f	rxn02937_d0	rxn02938_d0_f	rxn02959_d0_f	rxn03004_d0_f	rxn03062_d0_f	rxn03080_d0	rxn03084_d0	rxn03108_d0_f	rxn03136_d0_f	rxn03137_d0_f	rxn03147_d0	rxn03175_d0_f	rxn03437_d0	rxn03841_d0	rxn03891_d0	rxn03892_d0	rxn03907_d0_f	rxn03908_d0_f	rxn03909_d0	rxn03910_d0	rxn03958_d0_f	rxn03983_d0_f	rxn04113_d0	rxn04152_d0_f	rxn04153_d0_f	rxn04154_d0_f	rxn04161_d0_f	rxn04674_d0	rxn04954_d0_f	rxn05023_d0	rxn05024_d0_f	rxn05028_d0	rxn05036_d0_f	rxn05039_d0	rxn05040_d0	rxn05104_d0	rxn05105_d0_f	rxn05106_d0	rxn05238_c0_i	rxn05238_d0_o	rxn05287_d0	rxn05319_c0_i	rxn05319_d0_o	rxn05324_d0_f	rxn05325_d0_f	rxn05326_d0_f	rxn05330_d0_f	rxn05331_d0_f	rxn05335_d0_f	rxn05337_d0_f	rxn05338_d0_f	rxn05340_d0_f	rxn05342_d0_f	rxn05343_d0_f	rxn05345_d0_f	rxn05346_d0_f	rxn05348_d0_f	rxn05350_d0_f	rxn05465_d0_f	rxn05466_c0_i	rxn05466_d0_o	rxn05467_c0_i	rxn05467_d0_o	rxn05468_c0_i	rxn05468_d0_o	rxn05736_d0	rxn06556_d0_f	rxn07441_d0_f	rxn07447_d0	rxn07579_d0_f	rxn08043_d0_f	rxn08173_y0	rxn08217_c0_o	rxn08352_d0	rxn08392_d0_f	rxn08436_d0_f	rxn08544_d0_i	rxn08730_c0_o	rxn08730_d0_i	rxn08756_d0	rxn08764_d0_f	rxn08766_d0_f	rxn08868_d0_i	rxn09118_d0_i	rxn09121_c0_o	rxn09121_d0_i	rxn09218_d0_i	rxn09444_d0	rxn09449_d0	rxn09453_d0	rxn09817_d0_i	rxn09839_d0_i	rxn10832_d0_o	rxn11040_d0_f	rxn11700_d0_f	rxn11702_d0	rxn11703_d0	rxn12282_d0	rxn13360_d0_i	rxn13361_d0_o	rxn13365_d0_i	rxn14012_d0	rxn14085_d0	rxn14094_d0_f	rxn14142_d0_f	rxn14261_d0_f	rxn15022_d0	rxn15069_d0_f	rxn15116_d0_f	rxn15166_d0	rxn15250_d0	rxn15271_d0_f	rxn15280_d0_f	rxn15298_d0_f	rxn15364_d0_f	rxn15435_d0_f	rxn15493_d0_f	rxn15494_d0_f	rxn17196_d0	rxn17469_d0_f	rxn17803_d0_f	rxn18935_d0_f	rxn18936_d0_f	rxn18937_d0_f	rxn19027_d0_f	rxn19246_d0	rxn19343_d0	rxn19345_d0	rxn19544_d0	rxn19686_d0_f	rxn19828_d0_f	rxn19846_d0_f	rxn19900_d0	rxn20583_d0_f	rxn20595_y0	rxn20617_d0	rxn20632_y0	rxn20643_d0	rxn23155_d0_f	rxn23415_d0_f	rxn23805_d0	rxn24310_d0	rxn24312_d0	rxn24330_d0_f	rxn24357_d0_f	rxn24358_d0_f	rxn24360_d0_f	rxn24362_d0_f	rxn24508_d0_f	rxn25637_d0_f	rxn25641_d0_f	rxn25647_d0_f	rxn25649_d0_f	rxn25660_d0_f	rxn25661_d0_f	rxn25662_d0_f	rxn25716_d0_f	rxn25718_d0_f	rxn25719_d0_f	rxn25743_d0_f	rxn25747_d0_f	rxn25750_d0_f	rxn25762_d0	rxn26037_d0_f	rxn26477_d0_f	rxn26498_d0_f	rxn26528_d0_f	rxn26754_d0	rxn27029_d0	rxn27030_d0	rxn27266_d0_f	rxn27318_d0_f	rxn29240_d0_f	rxn29318_d0_o	rxn29733_d0_o	rxn29785_d0_o	rxn29919_d0_f	rxn31154_d0_i	rxn33186_d0_i	rxn37018_d0_f	rxn37266_d0_f	rxn37324_d0	rxn37651_d0_f	rxn44318_d0	rxn_cpd00103_c0_o	bio1	EX_cpd00067_e0_o	EX_cpd00007_e0_o	rxn00001_d0_r	rxn00069_d0_r	rxn00077_d0_r	rxn00086_d0_r	rxn00097_d0_r	rxn00102_d0_r	rxn00117_d0_r	rxn00124_d0_r	rxn00148_d0_r	rxn00161_d0_r	rxn00191_d0_r	rxn00211_d0_r	rxn00224_d0_r	rxn00237_d0_r	rxn00248_d0_r	rxn00249_d0_r	rxn00257_c0_r	rxn00260_d0_r	rxn00272_d0_r	rxn00275_d0_r	rxn00330_c0	rxn00337_d0_r	rxn00361_d0_r	rxn00391_d0_r	rxn00392_d0_r	rxn00394_d0_r	rxn00409_d0_r	rxn00459_d0_r	rxn00493_d0_r	rxn00499_c0_r	rxn00506_d0_r	rxn00527_d0_r	rxn00611_d0_r	rxn00689_d0_r	rxn00692_d0_r	rxn00693_d0_r	rxn00711_d0	rxn00720_d0_r	rxn00747_d0_r	rxn00770_d0_r	rxn00777_d0_r	rxn00781_d0_r	rxn00782_d0_r	rxn00789_d0	rxn00790_d0	rxn00791_d0	rxn00799_c0_r	rxn00800_d0_r	rxn00802_d0_r	rxn00806_d0_r	rxn00830_d0_r	rxn00832_d0	rxn00839_d0_r	rxn00863_d0_r	rxn00902_d0	rxn00903_d0_r	rxn00907_d0_r	rxn00931_d0	rxn00974_d0_r	rxn01011_d0_r	rxn01100_d0_r	rxn01101_d0_r	rxn01102_d0_r	rxn01106_d0_r	rxn01111_d0_r	rxn01115_d0_r	rxn01116_d0_r	rxn01200_d0_r	rxn01208_d0	rxn01211_d0_r	rxn01249_d0_r	rxn01257_d0_r	rxn01258_d0_r	rxn01301_d0_r	rxn01302_d0_r	rxn01334_d0_r	rxn01353_d0_r	rxn01361_c0_r	rxn01362_c0_r	rxn01396_d0_r	rxn01465_d0_r	rxn01476_d0_r	rxn01512_d0_r	rxn01539_d0	rxn01575_d0_r	rxn01629_d0_r	rxn01636_d0_r	rxn01637_d0_r	rxn01643_d0_r	rxn01652_d0_r	rxn01673_d0_r	rxn01678_d0_r	rxn01682_d0_r	rxn01739_d0_r	rxn01740_d0_r	rxn01807_d0_r	rxn01917_d0_r	rxn01974_d0_r	rxn01975_d0_r	rxn02056_d0_r	rxn02159_d0_r	rxn02213_d0_r	rxn02264_d0_r	rxn02304_d0_r	rxn02305_d0_r	rxn02320_d0_r	rxn02380_d0_r	rxn02402_d0	rxn02465_d0_r	rxn02474_d0_r	rxn02476_d0_r	rxn02484_d0_r	rxn02508_d0_r	rxn02733_d0_r	rxn02789_d0_r	rxn02811_d0_r	rxn02832_d0	rxn02835_d0_r	rxn02914_d0_r	rxn02928_d0_r	rxn02929_d0_r	rxn02938_d0_r	rxn02959_d0_r	rxn02988_d0	rxn03004_d0_r	rxn03062_d0_r	rxn03108_d0_r	rxn03135_d0	rxn03136_d0_r	rxn03137_d0_r	rxn03175_d0_r	rxn03907_d0_r	rxn03908_d0_r	rxn03958_d0_r	rxn03983_d0_r	rxn04152_d0_r	rxn04153_d0_r	rxn04154_d0_r	rxn04161_d0_r	rxn04954_d0_r	rxn04996_d0	rxn05024_d0_r	rxn05036_d0_r	rxn05105_d0_r	rxn05238_c0_o	rxn05238_d0_i	rxn05319_c0_o	rxn05319_d0_i	rxn05324_d0_r	rxn05325_d0_r	rxn05326_d0_r	rxn05330_d0_r	rxn05331_d0_r	rxn05335_d0_r	rxn05337_d0_r	rxn05338_d0_r	rxn05340_d0_r	rxn05342_d0_r	rxn05343_d0_r	rxn05345_d0_r	rxn05346_d0_r	rxn05348_d0_r	rxn05350_d0_r	rxn05465_d0_r	rxn05466_c0_o	rxn05466_d0_i	rxn05467_c0_o	rxn05467_d0_i	rxn05468_c0_o	rxn05468_d0_i	rxn06556_d0_r	rxn07441_d0_r	rxn07579_d0_r	rxn08043_d0_r	rxn08217_c0_i	rxn08392_d0_r	rxn08436_d0_r	rxn08544_d0_o	rxn08730_c0_i	rxn08730_d0_o	rxn08764_d0_r	rxn08766_d0_r	rxn08868_d0_o	rxn09118_d0_o	rxn09121_c0_i	rxn09121_d0_o	rxn09218_d0_o	rxn09817_d0_o	rxn09839_d0_o	rxn10832_d0_i	rxn11040_d0_r	rxn11700_d0_r	rxn12008_d0	rxn13360_d0_o	rxn13361_d0_i	rxn13365_d0_o	rxn14094_d0_r	rxn14142_d0_r	rxn14261_d0_r	rxn15021_d0	rxn15069_d0_r	rxn15116_d0_r	rxn15271_d0_r	rxn15280_d0_r	rxn15298_d0_r	rxn15364_d0_r	rxn15435_d0_r	rxn15493_d0_r	rxn15494_d0_r	rxn17469_d0_r	rxn17803_d0_r	rxn18935_d0_r	rxn18936_d0_r	rxn18937_d0_r	rxn19027_d0_r	rxn19686_d0_r	rxn19701_d0	rxn19828_d0_r	rxn19846_d0_r	rxn20583_d0_r	rxn23155_d0_r	rxn23415_d0_r	rxn24330_d0_r	rxn24357_d0_r	rxn24358_d0_r	rxn24360_d0_r	rxn24362_d0_r	rxn24508_d0_r	rxn25637_d0_r	rxn25641_d0_r	rxn25647_d0_r	rxn25649_d0_r	rxn25660_d0_r	rxn25661_d0_r	rxn25662_d0_r	rxn25716_d0_r	rxn25718_d0_r	rxn25719_d0_r	rxn25743_d0_r	rxn25747_d0_r	rxn25750_d0_r	rxn26037_d0_r	rxn26477_d0_r	rxn26498_d0_r	rxn26528_d0_r	rxn27266_d0_r	rxn27318_d0_r	rxn29240_d0_r	rxn29318_d0_i	rxn29733_d0_i	rxn29785_d0_i	rxn29919_d0_r	rxn31154_d0_o	rxn33186_d0_o	rxn37018_d0_r	rxn37266_d0_r	rxn37651_d0_r	rxn_cpd00103_c0_i	EX_cpd00048_e0_i	EX_cpd00001_e0_i	EX_cpd00013_e0_i	EX_cpd11632_e0_i	EX_cpd00011_e0_i	EX_cpd00009_e0_i	EX_cpd00099_e0_i
Leaf_Control_0h	69.73381	129.1274	0.0	0.0	0.003366514	0.0	0.0	0.0	0.07645078	67.160904	0.0	0.0	0.019109527	0.0	0.0	0.0	68.01711	1.3200002	0.0	0.0	0.0	0.7389241	0.0	0.0	0.078501634	0.0	0.07458628	0.044548474	0.0016048715	0.0	2.3341248	0.0	0.0	0.0	0.31075695	0.35551885	0.08819696	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.4885924	3.861275	0.0029405009	0.0	0.0087366905	0.209561	0.0	0.06496827	0.0	0.051817726	0.0	0.0	0.0	0.0	0.0	0.18686815	0.22787744	0.008320221	0.0	0.0	103.87337	0.0	42.927937	0.036357615	0.0	0.101626806	0.0	0.094857894	0.0	0.0	0.0	0.0	0.20510535	0.0	0.6849797	0.0	0.8444209	0.1403396	0.0	0.0022891178	0.5326649	0.0	0.0	0.26540133	251.03752	1.731039	0.0	0.0	129.48997	0.2483702	0.0	43.58661	0.58925813	0.0	0.0	0.0	0.0	0.0	0.10941527	0.0	0.0	0.060141236	0.09711511	0.0	43.875942	0.0	0.0	0.0	0.0	0.0	0.10891807	0.0	0.043349966	0.0	0.0	1.3529992	0.0	0.0	0.29885262	0.14576258	0.0	0.15755755	0.0	0.0	0.0	0.0	0.10155518	0.0	0.026364015	0.0	0.0	0.0	0.0	0.0875946	0.03968973	0.0	0.0	0.19246215	0.0	0.0	0.0	0.0	0.0	0.0991029	0.09743959	0.22089963	0.29681072	0.0	0.0	0.30521986	0.0	0.0	0.0	0.027967524	0.0	0.0	0.0	0.1875125	0.1875125	0.0	0.0	0.0	0.060316797	0.0	0.0	0.0	0.115974955	0.0	0.0	0.0	0.0	0.11135197	0.3164195	0.0	0.11516607	0.0	0.0	0.16897844	0.15761675	0.0	0.0	0.0	0.0	0.02286375	0.13279943	0.0	0.0	0.0	0.0	0.0	0.101961866	0.0	0.0	0.0	0.16285363	0.11382595	0.15657692	0.07266404	0.0	0.030471837	0.061152026	0.0	0.0	0.13528907	128.62743	0.0	0.08347513	0.034395292	0.04232857	0.0	0.0	0.0	0.0	0.04378386	0.00039517487	0.0	0.0	0.0	0.0	0.0	0.0	0.07381528	0.0	0.0	132.983	0.0	0.0	127.125175	0.0	0.0	0.12305294	0.19845523	0.0	0.0	375.2193	0.0	0.05892957	0.7046022	1.1431687	0.031017693	25.178295	0.0	0.26883677	0.0	0.07125594	0.0	0.058592793	0.0	0.0	0.0	0.0	0.0	0.0	0.069971636	0.0	0.0	0.0	0.0	0.017386904	0.015948603	0.0	1.5558715	1.2714272	0.0	0.026591746	0.120528385	0.061396573	0.055013377	0.040642012	0.0	0.0	0.0	0.16881788	9.198461	45.162254	0.0	0.2818495	0.0	0.0	0.0	0.0	249.68161	0.0	0.0	0.0	0.0	0.50517255	0.0	0.0	0.0	0.0	0.034458343	0.0	0.0	0.0	0.0	0.0	250.15663	0.0	125.02501	0.0	0.0	0.0	0.17004484	0.022589	0.1694286	0.0	0.0	0.0	0.059377406	0.10376686	0.0	0.033817176	0.067946404	0.11261919	0.0	0.0	0.14927052	0.0	0.0	0.1524947	0.0	0.0	0.021060202	0.0	0.0	0.035463464	0.0	0.3712853	0.0	500.2189	0.0	0.0	0.17341329	0.0	0.0	0.0	0.0	0.0	0.0	1000.19385	0.0	0.0	0.0	0.0	0.12333341	0.09005587	0.0	4.5713134	25.21273	125.74248	0.0	0.121492594	0.5487406	0.0	0.0	0.36759037	0.38428962	0.19679275	72.34825	2.9794016	0.28723708	0.0	0.0	0.0	0.07817721	0.0	1.473325	0.0097374525	0.07404575	0.0	0.0	0.3518415	0.04798732	0.22156776	0.3479836	0.03184701	0.21312487	0.0	0.0	0.05683231	0.0	0.0	0.81611633	0.37566197	0.96893555	0.0	0.04641917	0.0	0.0	0.14807703	0.0	0.0	251.01851	0.00961555	0.0	0.0562082	0.0	0.18674497	0.0	0.24165578	0.32724452	0.34821215	0.17549045	0.0	0.0	0.15584633	0.0	0.23232107	0.0	0.0	0.0	0.0	1.1307104	4.2056212	0.0	0.0	88.38241	0.0	0.0	0.0	0.066764034	0.20103212	0.0	0.021612898	0.0	44.38923	0.17549045	0.050159264	0.11012529	0.09178121	0.0	0.63331753	0.17549045	0.0	0.038224418	0.005887962	0.19409475	0.0	0.0	0.0	0.17549045	0.17549045	0.04480001	0.21598873	0.0	0.086053185	0.31685624	0.013553226	0.44186074	0.05256738	0.0	0.082694545	0.057472944	0.12431401	0.08994942	0.0	0.0	0.0	0.0	0.24378836	0.22185788	0.3490007	0.0	0.23211999	0.030002743	0.03823686	0.0	0.0	1.4576633	0.033171117	0.0	0.124155596	0.44768977	0.0	0.0	0.011452338	0.44660914	0.042977124	0.0	0.0	0.0	0.074163675	0.16251011	0.0	0.0	0.5739092	0.6397578	0.7288344	0.11929433	0.21484007	0.0	0.23534477	0.0	0.0	0.0	0.0	0.0	130.00214	0.0	0.0	0.0	0.053810302	0.07590554	0.019128414	0.017284928	0.0	0.0	0.037567172	0.07718036	0.03600274	0.042215552	0.055840794	0.12730217	0.0	0.009101192	0.17359991	0.0	134.44626	125.752594	0.0	0.0775486	0.0	0.069206	0.119159706	1.1227082	0.0	0.0	0.0	0.0	26.639095	0.033930674	0.0	0.31855148	0.0	0.0	1.4891763	1.3286587	0.0	0.18231638	0.023090692	1.5982096	0.013401109	0.17041312	0.0	0.0	1.6822546	0.0	0.0	0.0	0.0	1.2412782	58.51445	0.0	0.28591466	0.0	10.385138	0.7195848	58.79254	0.2980344	0.13825907	0.14060569	0.032657795	0.08286665	0.0	0.03182156	0.06875989	0.0	0.86859554	0.011816625	0.5940351	0.0	0.0	0.25063115	0.112531975	0.012941662	0.0	0.0	0.111737385	0.0	0.0	0.0	0.32322013	0.12583512	0.0	0.18966587	0.3073447	0.0	0.12771055	0.0024104454	0.0	0.030061018	0.0	0.10897254	0.0	0.53694814	0.0	0.06538522	1.4712502	0.34412462	0.2643239	0.9957887	0.32144183	0.0	1.2802372	0.42461246	0.5952195	0.0	0.0660264	0.0	128.66972	0.0	1000.0055	133.0253	0.0	0.0
Leaf_Control_14d	94.48464	115.06333	0.06054704	0.0	0.030802697	0.5759231	0.0	0.0	0.0	92.267654	0.0	0.0	0.0	0.0	0.0	0.0	92.5602	1.6864121	0.0	0.0	0.0	2.201822	0.0	0.0	0.016613223	0.046748575	0.0	0.012444068	0.0	3.243759	0.0	0.0	0.0	0.0	0.0	0.15682602	0.20059402	0.110844016	0.2555333	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.42046374	8.336695	0.0	0.2094803	0.0	0.90544224	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.08462222	0.12962621	0.0	0.0	0.038423695	91.00849	0.0	38.462097	0.08253041	0.0	0.4078086	0.0	0.0918749	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.97321385	0.18276143	0.1330583	0.0	0.15219922	0.012492596	0.0	0.27445254	220.94806	0.18448219	0.0	0.0	115.410545	0.0	0.0	38.966934	0.0	0.08479303	0.0	0.0	0.26221573	0.0	0.028946713	0.1741782	0.050526533	0.0	0.025195805	0.0	50.07361	0.0	0.0	0.022623306	0.033337355	0.0	0.081610836	0.0	0.42788363	0.0	0.0	1.533858	0.0	0.0	0.071403116	0.0	0.24055235	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.2149937	0.0	0.0	0.0	0.0	0.0	0.006579747	0.24508819	0.0	0.0	0.0	0.0	0.0	0.049525693	0.1606862	0.17740843	0.0	0.0	0.0	0.3162528	0.0	0.0	0.0	0.0031768547	0.0	0.0	0.026026346	0.14665642	0.1356684	0.0	0.0	0.05164336	0.0	0.0	0.0	0.11640469	0.0	0.0	0.07753544	0.0	0.0	0.0	0.0	0.0	0.06746844	0.06880956	0.0	0.10845542	0.067969464	0.20677897	0.11242817	0.5662509	0.26345396	0.0	0.0	0.62084484	0.544746	0.7221058	0.7221058	0.051177368	0.0	0.0	0.0	0.0	0.10845542	0.0	0.23761271	0.16051748	0.0	0.003560621	0.007257531	0.0	0.0	0.0	119.14557	0.0	0.0	0.0	0.0	0.16673407	0.23545054	0.4964998	0.0	0.0	0.0	0.0	0.0	0.21907617	0.0	0.013902475	0.0	0.28096786	0.014371503	0.0	117.85078	0.0	0.0	122.5114	0.0	0.0	0.0	0.11797658	0.23195578	0.077801935	375.14786	0.0	0.0	0.8469238	0.8770821	0.2516871	22.446375	0.0	0.0	0.20382568	0.0	0.0	0.0	0.027150305	0.0	0.0	0.0	0.0	0.0	0.121635675	0.035872035	0.12273323	0.0	0.0	0.0	0.0	0.0	1.8056122	1.3990198	0.0	0.067969464	0.0	0.60932046	0.4730249	0.5617887	0.0	0.0	0.0	0.07817729	6.486489	40.273216	0.0	0.24890843	0.0	0.0	0.0	0.0	242.49313	0.0	0.0	0.14164081	0.13666198	0.77824825	0.0	0.0	0.0	0.12838209	0.24787998	0.1775278	0.0	0.0	0.014184753	0.0	250.0756	0.018117145	125.04318	0.0	0.0	0.0	0.0	0.07850491	0.0	0.0	0.3546808	0.5986658	0.60932046	0.4106131	0.17057477	0.16801335	0.0	0.39641386	0.0	0.0	0.0	0.008739179	0.0	0.0	0.15221655	0.17376547	0.0	0.0	0.0	0.017623808	0.0	0.0	0.7166906	500.0488	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	10.57202	1000.1446	0.0	0.0	0.0	0.0	0.0	0.12713617	0.0	3.4340477	22.459846	120.91506	0.0	0.0	0.45655188	0.45966285	0.0	0.20297097	0.19610983	0.2240913	101.285286	4.641255	0.29262736	0.042884257	0.0	0.050051913	0.0	0.052146986	1.7386497	0.71106803	0.1704172	0.37326112	0.0	0.0	0.3043401	0.32855457	0.44069588	0.056328043	0.043055765	0.0	0.3097611	0.09952381	0.11491853	0.01824228	0.83251166	0.21869563	0.124357045	0.0	0.0	0.10101532	0.0	0.1497352	0.0	0.0	221.12033	0.009075777	0.0	0.0065929764	0.0	0.14994462	0.0	0.2294671	0.3021694	0.15152687	0.14480484	0.033944387	0.0	0.27611253	0.1593712	0.33492458	0.0	0.0	0.0	0.0	0.5336339	8.524403	0.0	0.26409757	78.8997	0.0	0.0	0.031537164	0.2602448	0.31907842	0.0	0.0	0.3683602	50.54981	0.14480484	0.18213037	0.0	0.0	0.0	0.714724	0.14480484	0.0	0.1110323	0.12463536	0.05823949	0.0	0.4404035	0.0102422405	0.14480484	0.14480484	0.054902606	0.12389143	0.07240995	0.11252129	0.13065562	0.0	0.3548373	0.028270187	0.09897124	0.0	0.01417106	0.031155154	0.113523886	0.0	0.0	0.0	0.0	0.4079188	0.16031303	0.3127302	0.0	0.03027644	0.03193239	0.0	0.0	0.0	0.23529963	0.0	0.41847628	0.07157629	0.0	0.019715209	0.029546205	0.095919035	0.38315606	0.0	0.05635731	0.012173005	0.0	0.0	0.0	0.5136128	0.3871261	0.0	0.0	0.0	0.0	0.19409281	0.32489264	0.11986836	0.10300239	0.0	0.0	0.0	0.0	121.06024	0.24806987	0.1652406	0.1639535	0.0	0.0	0.0	0.22770101	0.20262736	0.28079155	0.5139386	0.03589488	0.0	0.023373602	0.0	0.068435706	0.0	0.0	0.9560265	0.0	119.60497	120.94124	0.0	0.13955052	0.23006761	0.0	0.0	1.3300585	0.0	0.0	0.0	0.0	24.201897	0.0	0.06865525	0.8575587	0.5743429	0.0	1.8124166	1.843606	0.0	0.0	0.0	1.1756958	0.086463176	0.121900074	0.0	0.0	1.9779533	0.0	0.0	0.0	0.4553048	0.76055145	39.44969	0.0	0.37068516	0.0	7.4124713	0.8410961	39.73932	0.2965907	0.21876675	0.07672365	0.0	0.0	0.0	0.48201916	0.0	0.61377865	3.280909	0.12913893	0.46352848	0.0	0.0	0.13146363	0.0	0.0	0.0	0.0	0.0	0.0	0.1659887	0.0	0.7191113	0.13981552	0.026559625	0.0	0.15476465	0.13050942	0.0	0.0	0.21049276	0.5370042	0.0	0.68018484	0.56724244	0.0	0.53371155	0.15593049	1.8558706	0.053374562	0.00016000195	1.1696634	0.0	0.0	1.5762193	0.3088727	0.23661104	0.04922405	0.08324476	0.0	119.156425	0.0	1000.0044	117.88259	0.0	0.0
